公司代號,公司名稱,產業別,year_quarter,營業收入-當月營收,營收成長_年季平均(%)
2537,聯上發,建材營造,2017Q1,122,-99.96385003096452
2538,基泰,建材營造,2017Q1,170570,74.69632724963641
2539,櫻花建,建材營造,2017Q1,201620,647.2942920681986
2540,愛山林,建材營造,2017Q1,58919,67.77436072669286
2542,興富發,建材營造,2017Q1,2007707,-45.29566720961193
2543,皇昌,建材營造,2017Q1,392048,-10.175914512603615
2545,皇翔,建材營造,2017Q1,254477,-90.11015062300024
2546,根基,建材營造,2017Q1,534087,-46.68619856655154
2547,日勝生,建材營造,2017Q1,252752,-8.028309953969034
2548,華固,建材營造,2017Q1,222207,65.70493221375412
2596,綠意,建材營造,2017Q1,80715,1200.5961972284886
2597,潤弘,建材營造,2017Q1,701694,6.160284185810075
2601,益航,貿易百貨,2017Q1,562511,-11.093988806754512
2603,長榮,航運業,2017Q1,11546538,32.509493049141675
2605,新興,航運業,2017Q1,302163,-21.32421672598884
2606,裕民,航運業,2017Q1,662445,44.3235294117647
2607,榮運,航運業,2017Q1,658495,5.740033303947497
2608,嘉里大榮,航運業,2017Q1,853536,2.3046644644423884
2609,陽明,航運業,2017Q1,9205344,6.926275432953923
2610,華航,航運業,2017Q1,12176888,5.363279957836995
2611,志信,航運業,2017Q1,91146,-16.009952082565427
2612,中航,航運業,2017Q1,279456,-0.0286188541010817
2613,中櫃,航運業,2017Q1,224794,4.831323390880177
2614,東森,其他,2017Q1,799466,-17.740509917346017
2615,萬海,航運業,2017Q1,4955520,4.220300488911219
2616,山隆,油電燃氣業,2017Q1,1487691,19.460917004794688
2617,台航,航運業,2017Q1,228189,27.871360365812656
2618,長榮航,航運業,2017Q1,13313242,13.123526555250274
2630,亞航,航運業,2017Q1,190238,-48.441493326106105
2633,台灣高鐵,航運業,2017Q1,3554361,11.661644916219862
2634,漢翔,航運業,2017Q1,2410370,19.351244825605576
2636,台驊控股,航運業,2017Q1,901711,17.579919988733746
2637,慧洋-KY,航運業,2017Q1,890712,-2.627076676181179
2640,大車隊,數位雲端,2017Q1,131523,-14.656968029537152
2641,正德,航運業,2017Q1,62315,1.0442509445282224
2642,宅配通,航運業,2017Q1,218717,11.90260574153377
2643,捷迅,航運業,2017Q1,225972,-6.796837299083114
2701,萬企,觀光餐旅,2017Q1,31661,9.322882497151342
2702,華園,觀光餐旅,2017Q1,122729,2.3364213229714745
2704,國賓,觀光餐旅,2017Q1,251072,-18.28546321459374
2705,六福,觀光餐旅,2017Q1,253077,2.371629438462223
2706,第一店,觀光餐旅,2017Q1,29755,-1.077163469530237
2707,晶華,觀光餐旅,2017Q1,517265,-4.934968030772794
2712,遠雄來,觀光餐旅,2017Q1,22970,-20.91854300075742
2718,全心投控,建材營造,2017Q1,17563,-23.93676916414032
2719,燦星旅,觀光餐旅,2017Q1,179614,11.874879320332113
2722,夏都,觀光餐旅,2017Q1,41700,-6.986081370449679
2723,美食-KY,觀光餐旅,2017Q1,1841703,-1.9608333714835688
2724,藝舍-KY,觀光餐旅,2017Q1,65320,-12.822976724322016
2726,雅茗-KY,觀光餐旅,2017Q1,148694,17.26286237027223
2727,王品,觀光餐旅,2017Q1,1172797,-3.301270740644242
2729,瓦城,觀光餐旅,2017Q1,297931,7.963617256436738
2731,雄獅,觀光餐旅,2017Q1,1895167,36.45692553276514
2732,六角,觀光餐旅,2017Q1,189771,18.26243565615146
2734,易飛網,觀光餐旅,2017Q1,102929,-27.55203310973936
2736,富野,觀光餐旅,2017Q1,51292,-25.636824936571223
2739,寒舍,觀光餐旅,2017Q1,325172,-11.471089500307643
2740,天蔥,觀光餐旅,2017Q1,38154,-34.83295757327321
2743,山富,觀光餐旅,2017Q1,356424,-6.382576354524537
2745,五福,觀光餐旅,2017Q1,399768,-7.15592921176088
2748,雲品,觀光餐旅,2017Q1,108227,3.130300546968802
2801,彰銀,金融保險業,2017Q1,2559101,6.043318995881091
2809,京城銀,金融保險業,2017Q1,679287,-5.641609054578338
2812,台中銀,金融保險業,2017Q1,880870,2.23357028869868
2816,旺旺保,金融保險業,2017Q1,593986,15.9354493678051
2820,華票,金融保險業,2017Q1,150618,-39.36619888408492
2832,台產,金融保險業,2017Q1,382983,3.0208229657864227
2834,臺企銀,金融保險業,2017Q1,1644732,-4.027868546354215
2836,高雄銀,金融保險業,2017Q1,275544,-2.199537873436951
2838,聯邦銀,金融保險業,2017Q1,1037648,21.3844865261966
2845,遠東銀,金融保險業,2017Q1,964960,21.041678949038715
2849,安泰銀,金融保險業,2017Q1,493052,-21.1966615202166
2850,新產,金融保險業,2017Q1,1200433,22.413968922146285
2851,中再保,金融保險業,2017Q1,1139418,4.694549243517108
2852,第一保,金融保險業,2017Q1,437979,-16.093565907066296
2855,統一證,金融保險業,2017Q1,675369,20.817352415026832
2867,三商壽,金融保險業,2017Q1,19134687,-4.550161020301892
2880,華南金,金融保險業,2017Q1,3254474,1.08022687870338
2881,富邦金,金融保險業,2017Q1,41887676,26.20015352140861
2882,國泰金,金融保險業,2017Q1,51102376,-6.164973880095687
2883,凱基金,金融保險業,2017Q1,3066182,-9.30438581623722
2884,玉山金,金融保險業,2017Q1,4039389,21.66262669585405
2885,元大金,金融保險業,2017Q1,5795730,-2.852980177296542
2886,兆豐金,金融保險業,2017Q1,5124939,-12.446378106994704
2887,台新金,金融保險業,2017Q1,3170643,2.270261936180171
2888,新光金,金融保險業,2017Q1,15929906,-17.61508059418237
2889,國票金,金融保險業,2017Q1,494017,-5.994097241383248
2890,永豐金,金融保險業,2017Q1,2628563,-11.105628737168791
2891,中信金,金融保險業,2017Q1,28193966,3.258192892279608
2892,第一金,金融保險業,2017Q1,4137731,1.3633000823109789
2897,王道銀行,金融保險業,2017Q1,633846,-18.317761826827667
2901,欣欣,貿易百貨,2017Q1,10547,12.935003747724595
2903,遠百,貿易百貨,2017Q1,3054884,-5.742025102268387
2904,匯僑,其他,2017Q1,36999,-10.085299764271308
2905,三商,貿易百貨,2017Q1,24983846,-2.3928739170226487
2906,高林,貿易百貨,2017Q1,531942,22.7247873422803
2908,特力,貿易百貨,2017Q1,3173144,4.717899876014089
2910,統領,貿易百貨,2017Q1,21275,-47.47172979112143
2911,麗嬰房,貿易百貨,2017Q1,523717,-24.24347187104016
2912,統一超,貿易百貨,2017Q1,17818002,2.9884567165887232
2913,農林,貿易百貨,2017Q1,36226,-40.38050097100161
2915,潤泰全,貿易百貨,2017Q1,1404845,-8.000094302121733
2916,滿心,居家生活,2017Q1,84028,-10.956160522216452
2923,鼎固-KY,建材營造,2017Q1,391828,-12.854489852654993
2924,宏太-KY,居家生活,2017Q1,73513,-27.08128750681942
2926,誠品生活,文化創意業,2017Q1,374716,12.587170958737827
2929,淘帝-KY,貿易百貨,2017Q1,485889,-3.4869816702552816
2937,集雅社,居家生活,2017Q1,94363,33.592411693919445
3002,歐格,電腦及週邊設備業,2017Q1,60404,32.22134664215042
3003,健和興,電子零組件業,2017Q1,304365,32.75337918882022
3004,豐達科,鋼鐵工業,2017Q1,161312,-1.7253143581245736
3005,神基,電腦及週邊設備業,2017Q1,1865173,18.75846831703341
3006,晶豪科,半導體業,2017Q1,1046908,45.66872271949976
3008,大立光,光電業,2017Q1,3629400,20.013292925485217
3010,華立,電子通路業,2017Q1,3324555,9.971681396023488
3011,今皓,電子零組件業,2017Q1,83651,-53.04330741811446
3013,晟銘電,電腦及週邊設備業,2017Q1,406534,36.554610557996426
3014,聯陽,半導體業,2017Q1,249000,4.339518278272238
3015,全漢,電子零組件業,2017Q1,1425510,11.942812583681672
3016,嘉晶,半導體業,2017Q1,274455,11.7610649379207
3017,奇鋐,電腦及週邊設備業,2017Q1,2307519,0.6656749234380044
3018,隆銘綠能,其他電子業,2017Q1,187952,41.84093155936578
3019,亞光,光電業,2017Q1,1439646,11.481206151558798
3021,鴻名,電子零組件業,2017Q1,162796,7.296753995715933
3022,威強電,電腦及週邊設備業,2017Q1,715740,19.324405203500344
3023,信邦,電子零組件業,2017Q1,1086436,-2.829339844553561
3024,憶聲,光電業,2017Q1,246113,-31.77929925712385
3025,星通,通信網路業,2017Q1,32517,-37.852146324681776
3026,禾伸堂,電子零組件業,2017Q1,1281413,10.13755451384054
3027,盛達,通信網路業,2017Q1,64385,-36.284648345884754
3028,增你強,電子通路業,2017Q1,2120467,7.1495994397108005
3029,零壹,資訊服務業,2017Q1,499203,-7.741908060337021
3030,德律,其他電子業,2017Q1,346152,10.727892135694065
3031,佰鴻,光電業,2017Q1,186360,-1.2363998664497358
3032,偉訓,電子零組件業,2017Q1,628498,49.47866622270846
3033,威健,電子通路業,2017Q1,4517137,22.34060791444163
3034,聯詠,半導體業,2017Q1,3906443,2.2405841237803057
3035,智原,半導體業,2017Q1,632567,37.59353194006995
3036,文曄,電子通路業,2017Q1,13576434,37.137913340013576
3037,欣興,電子零組件業,2017Q1,4926378,-11.548625939903284
3038,全台,光電業,2017Q1,258617,-6.337892994636332
3040,遠見,其他,2017Q1,13452,-38.40377306653235
3041,揚智,半導體業,2017Q1,338085,29.30460790013157
3042,晶技,電子零組件業,2017Q1,725703,2.653534084736556
3043,科風,其他電子業,2017Q1,112441,6.596323578206915
3044,健鼎,電子零組件業,2017Q1,3607739,8.939711639153977
3045,台灣大,通信網路業,2017Q1,9549444,-0.204295269105119
3046,建碁,電腦及週邊設備業,2017Q1,95890,10.959395503303671
3047,訊舟,通信網路業,2017Q1,430118,-3.69270728375988
3048,益登,電子通路業,2017Q1,5965679,28.414108058343523
3049,精金,光電業,2017Q1,230628,801.1018207392358
3050,鈺德,光電業,2017Q1,71042,-1.710063919864966
3051,力特,光電業,2017Q1,181238,-30.63908119878912
3052,夆典,建材營造,2017Q1,813896,553.9050511380526
3054,立萬利,食品工業,2017Q1,28050,315.6787196206283
3055,蔚華科,電子通路業,2017Q1,242376,-34.55046243164788
3056,富華新,建材營造,2017Q1,30448,90.41901188242652
3057,喬鼎,電腦及週邊設備業,2017Q1,194699,-11.758760718623666
3058,立德,電子零組件業,2017Q1,535049,9.133538662369714
3059,華晶科,光電業,2017Q1,1038160,9.219067257214396
3060,銘異,電腦及週邊設備業,2017Q1,645770,5.347214971810399
3062,建漢,通信網路業,2017Q1,910389,-14.57080789929293
3064,泰偉,文化創意業,2017Q1,2997,-44.38671367600668
3066,李洲,光電業,2017Q1,41876,-3.279748706577975
3067,全域,其他電子業,2017Q1,22996,-5.556696373567703
3071,協禧,電腦及週邊設備業,2017Q1,188400,-1.2485454602635468
3073,天方能源,綠能環保,2017Q1,10766,273.3009708737864
3078,僑威,電子零組件業,2017Q1,517573,7.394550313734603
3081,聯亞,通信網路業,2017Q1,130385,-43.32934912528523
3083,網龍,文化創意業,2017Q1,31759,-4.964390448261416
3085,新零售,數位雲端,2017Q1,45266,131.5633312870882
3086,華義,文化創意業,2017Q1,9131,-36.6562608394034
3088,艾訊,電腦及週邊設備業,2017Q1,451156,6.397188878145414
3090,日電貿,電子零組件業,2017Q1,663615,-3.5369003716856096
3092,鴻碩,電子零組件業,2017Q1,239904,10.509514530906678
3093,港建*,其他電子業,2017Q1,82990,28.87046181558433
3094,聯傑,半導體業,2017Q1,26195,-14.224434329873278
3095,及成,通信網路業,2017Q1,83330,-32.700694556614444
3105,穩懋,半導體業,2017Q1,1181784,5.99368406135842
3114,好德,電子零組件業,2017Q1,151093,30.46177491494983
3115,富榮綱,電子零組件業,2017Q1,66886,10.626684970476836
3118,進階,生技醫療業,2017Q1,69706,21.48346956203489
3122,笙泉,半導體業,2017Q1,45682,-18.0371400376783
3128,昇銳,光電業,2017Q1,60329,-17.522489268039266
3130,一零四,數位雲端,2017Q1,138185,-2.7633134429182618
3131,弘塑,其他電子業,2017Q1,186980,-0.7516083144015796
3138,耀登,通信網路業,2017Q1,68093,51.48946583906205
3141,晶宏,半導體業,2017Q1,90057,-30.12282838941953
3147,大綜,資訊服務業,2017Q1,209130,-10.916773869261112
3149,正達,光電業,2017Q1,234674,66.07504281488401
3150,鈺寶-創,半導體業,2017Q1,17369,-0.6293266205160478
3152,璟德,通信網路業,2017Q1,165070,17.784310647467642
3162,精確,電機機械,2017Q1,52534,-15.587691813288345
3163,波若威,通信網路業,2017Q1,221547,-17.610198548908333
3164,景岳,生技醫療業,2017Q1,41988,6.121417378557347
3167,大量,電機機械,2017Q1,203861,52.439954535937545
3168,眾福科,光電業,2017Q1,275973,24.642295810525173
3169,亞信,半導體業,2017Q1,67671,30.497917309472385
3171,炎洲流通,居家生活,2017Q1,133166,-9.189727363238363
3176,基亞,生技醫療業,2017Q1,41722,-7.686520931055845
3178,公準,半導體業,2017Q1,87231,-10.316146609777412
3188,鑫龍騰,建材營造,2017Q1,236344,3297.211441713382
3189,景碩,半導體業,2017Q1,1709474,-12.23524495184545
3191,雲嘉南,電子零組件業,2017Q1,18993,-60.729866639098525
3202,樺晟,電子零組件業,2017Q1,226156,16.507395177036056
3205,佰研,生技醫療業,2017Q1,40762,-77.52896944839524
3206,志豐,電子零組件業,2017Q1,170374,23.28699717062369
3207,耀勝,電子零組件業,2017Q1,93073,6.015354474211773
3209,全科,電子通路業,2017Q1,3004524,14.407630617666804
3211,順達,電腦及週邊設備業,2017Q1,1405486,-32.21833677429373
3213,茂訊,電腦及週邊設備業,2017Q1,168807,40.50389532560927
3217,優群,電子零組件業,2017Q1,122050,2.509616838285935
3218,大學光,生技醫療業,2017Q1,84402,2.6713378585504706
3219,倚強科,其他電子業,2017Q1,2992,-80.44444444444444
3221,台嘉碩,通信網路業,2017Q1,158360,6.411858780523861
3224,三顧,電子通路業,2017Q1,117847,-40.01445594246128
3226,龍鋒,電機機械,2017Q1,118629,6.408036955644257
3227,原相,半導體業,2017Q1,398270,11.476538620867249
3228,金麗科,半導體業,2017Q1,20052,-0.1493875112040633
3229,晟鈦,電子零組件業,2017Q1,50400,-4.366141059941937
3230,錦明,光電業,2017Q1,101288,34.76496494099177
3231,緯創,電腦及週邊設備業,2017Q1,64300531,20.99249037990632
3232,昱捷,電子通路業,2017Q1,59582,29.3629771158105
3234,光環,通信網路業,2017Q1,187444,-63.95210640286469
3236,千如,電子零組件業,2017Q1,190449,8.831109460270293
3252,海灣,觀光餐旅,2017Q1,17714,16.854673791147174
3257,虹冠電,半導體業,2017Q1,60439,-9.610409033126448
3259,鑫創,半導體業,2017Q1,46976,-16.039320822162644
3260,威剛,半導體業,2017Q1,2794248,62.46071840335172
3264,欣銓,半導體業,2017Q1,633130,39.87897319426371
3265,台星科,半導體業,2017Q1,248062,-16.51117393645665
3266,昇陽,建材營造,2017Q1,107676,-0.474170202146244
3268,海德威,半導體業,2017Q1,73971,-4.827399868764716
3272,東碩,電腦及週邊設備業,2017Q1,224018,-4.8679086635439806
3276,宇環,電子零組件業,2017Q1,135751,-10.260325770796976
3284,太普高,其他,2017Q1,72890,2.169829833758515
3285,微端,其他電子業,2017Q1,95789,-26.013949285157064
3287,廣寰科,電腦及週邊設備業,2017Q1,34516,-11.2790458564672
3288,點晶,電子零組件業,2017Q1,27166,59.87523540489642
3289,宜特,其他電子業,2017Q1,243380,10.201494226850803
3290,東浦,電子零組件業,2017Q1,224727,25.957458733850853
3293,鈊象,文化創意業,2017Q1,294923,3.121011758864604
3294,英濟,電子零組件業,2017Q1,398214,-1.808175131365785
3296,勝德,電子零組件業,2017Q1,221422,6.08566500574933
3297,杭特,光電業,2017Q1,31086,-36.43464747259938
3303,岱稜,其他電子業,2017Q1,211269,-7.961837548193165
3305,昇貿,其他電子業,2017Q1,435509,29.17672672049166
3306,鼎天,通信網路業,2017Q1,93264,-19.166565549758182
3308,聯德,電子零組件業,2017Q1,93061,25.89591309406242
3310,佳穎,電子零組件業,2017Q1,110959,26.6351673685532
3311,閎暉,通信網路業,2017Q1,180263,-15.377429349356868
3312,弘憶股,電子通路業,2017Q1,735808,-10.385018701047526
3313,斐成,其他,2017Q1,106551,-24.815834038950044
3317,尼克森,半導體業,2017Q1,184999,-1.4846608125163083
3321,同泰,電子零組件業,2017Q1,232070,12.043992970394546
3322,建舜電,電子零組件業,2017Q1,202437,5.997947450545078
3323,加百裕,電腦及週邊設備業,2017Q1,524701,35.495174914202046
3324,雙鴻,其他電子業,2017Q1,509506,-1.4912445211796164
3325,旭品,電腦及週邊設備業,2017Q1,96186,-27.85977859778598
3332,幸康,電子零組件業,2017Q1,124485,10.947220192153438
3338,泰碩,電子零組件業,2017Q1,293583,18.0717319262572
3339,泰谷,光電業,2017Q1,76169,-11.834292130149434
3346,麗清,汽車工業,2017Q1,313110,53.21191599303205
3349,寶德,電腦及週邊設備業,2017Q1,60990,-35.73912127278474
3354,律勝,電子零組件業,2017Q1,39566,19.14957689643749
3356,奇偶,光電業,2017Q1,150516,-8.214115839157001
3357,臺慶科,電子零組件業,2017Q1,262253,1.95391619075758
3360,尚立,電子通路業,2017Q1,1185363,64.99789117928317
3362,先進光,光電業,2017Q1,129897,43.57384441939121
3363,上詮,通信網路業,2017Q1,138960,5.3733108876654985
3372,典範,半導體業,2017Q1,102545,-40.92451449738742
3373,熱映,其他電子業,2017Q1,77269,-11.332836077801366
3374,精材,半導體業,2017Q1,278487,-34.4512833790352
3376,新日興,電子零組件業,2017Q1,712987,10.304790223692292
3379,彬台,電機機械,2017Q1,71307,-11.96014519594044
3380,明泰,通信網路業,2017Q1,2033395,-7.227884444732384
3388,崇越電,電子零組件業,2017Q1,687848,13.664763572968909
3390,旭軟,電子零組件業,2017Q1,93046,98.93100720501144
3402,漢科,其他電子業,2017Q1,295207,7.473842098748353
3406,玉晶光,光電業,2017Q1,518967,19.02912844036697
3413,京鼎,半導體業,2017Q1,656572,9.008982085636964
3416,融程電,電腦及週邊設備業,2017Q1,145411,31.96268297773865
3419,譁裕,通信網路業,2017Q1,182478,23.381813018519644
3426,台興,電機機械,2017Q1,60401,53.82910989430791
3430,奇鈦科,化學工業,2017Q1,80356,19.557810477451607
3432,台端,電子零組件業,2017Q1,24267,-48.65431001650374
3434,哲固,光電業,2017Q1,63059,8.023982869379015
3437,榮創,光電業,2017Q1,486285,12.860402021013153
3438,類比科,半導體業,2017Q1,152823,25.910821098423057
3441,聯一光電,光電業,2017Q1,49008,0.6324435318275154
3443,創意,半導體業,2017Q1,787194,-15.001781607333744
3444,利機,電子通路業,2017Q1,81828,3.6164716608418175
3447,展達,通信網路業,2017Q1,538933,-6.9552276427396205
3450,聯鈞,半導體業,2017Q1,638741,-12.002540424294942
3454,晶睿,光電業,2017Q1,519506,24.62002725057092
3455,由田,光電業,2017Q1,207477,56.563964412650265
3465,進泰電子,其他電子業,2017Q1,7448,-51.13822738306108
3466,德晉,通信網路業,2017Q1,162063,-14.109684873281536
3479,安勤,電腦及週邊設備業,2017Q1,442269,-11.072930134174074
3481,群創,光電業,2017Q1,31353987,67.62766498105113
3483,力致,電腦及週邊設備業,2017Q1,350176,20.66671031457507
3484,崧騰,電子零組件業,2017Q1,370641,30.706215087739096
3489,森寶,建材營造,2017Q1,257183,2109.66577884698
3490,單井,光電業,2017Q1,37408,-63.99718968653456
3491,昇達科,通信網路業,2017Q1,150079,15.745432390119
