代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),17Q1 業外 損益 (億),17Q2 業外 損益 (億),17Q3 業外 損益 (億),17Q4 業外 損益 (億),18Q1 業外 損益 (億),18Q2 業外 損益 (億),18Q3 業外 損益 (億),18Q4 業外 損益 (億),19Q1 業外 損益 (億),19Q2 業外 損益 (億),19Q3 業外 損益 (億),19Q4 業外 損益 (億),季度,14Q1 業外 損益 (億),14Q2 業外 損益 (億),14Q3 業外 損益 (億),14Q4 業外 損益 (億),15Q1 業外 損益 (億),15Q2 業外 損益 (億),15Q3 業外 損益 (億),15Q4 業外 損益 (億),16Q1 業外 損益 (億),16Q2 業外 損益 (億),16Q3 業外 損益 (億),16Q4 業外 損益 (億)
1615,大山,52.2,-0.1,-0.19,0.11,0.48,0.02,0.11,0.02,0.03,0.23,0.07,0.02,0.03,0.17,0.15,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,
1616,億泰,23.2,+0.05,+0.22,0.26,-0.19,-0.14,-0.79,0.31,-0.16,0,-0.18,0.32,-0.04,-0.35,0.28,3.99,,,,,,,,,,,,,,,,,,,,,,,,,
1617,榮星,15.75,-0.2,-1.25,0.16,0.2,0.29,0.58,0.01,0.27,0.43,0.17,-0.51,0.24,0.16,-0.15,0.29,,,,,,,,,,,,,,,,,,,,,,,,,
1618,合機,36.8,-0.2,-0.54,0.21,0.19,0.46,0.01,0.15,-0.21,0.36,0.05,0.09,0.27,0.82,0.26,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1702,南僑,45.05,-0.15,-0.33,0.47,0.32,0.87,0.36,0.25,0.61,0.53,0.31,0.43,1.18,0.43,-0.58,0.94,,,,,,,,,,,,,,,,,,,,,,,,,
1707,葡萄王,133.5,0,0,0.39,0.26,0.33,0.33,0.44,0.32,0.44,0.47,0.4,0.49,0.39,0.3,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
1708,東鹼,32.1,-0.25,-0.77,-0.22,-0.57,-0.09,0.12,-0.93,-0.51,-0.31,0.09,-1.24,0.06,0.03,0.03,0.68,,,,,,,,,,,,,,,,,,,,,,,,,
1709,和益,17.05,-0.15,-0.87,0.54,0.71,0.68,1.25,0.49,-0.09,0.67,0.49,-0.45,0.7,1.13,0.45,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
1711,永光,16.55,-0.1,-0.6,0.2,0.19,0.48,0.33,0.04,-0.05,0.18,0.45,-0.33,0.45,0.46,0.21,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,
1712,興農,40.45,-0.2,-0.49,0.18,0.88,0.09,0.95,-0.84,-0.16,0.58,0.4,-0.3,0.48,-0.25,0.07,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
1713,國化,49.75,-0.75,-1.49,1.94,0.44,0.36,1.23,0.89,0.95,1.01,1.37,0.52,0.69,3.58,0.57,11.6,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
1714,和桐,8.55,+0.01,+0.12,0.45,0.48,-0.13,0.76,-0.08,0.33,1.3,1.18,0,0.74,0.52,0.45,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,
1717,長興,26.45,-0.25,-0.94,0.9,0.66,0.49,1.39,-0.16,-0.18,0.62,0.96,1.27,0.98,0.71,1.58,2.47,,,,,,,,,,,,,,,,,,,,,,,,,
1718,中纖,6.16,-0.02,-0.32,6.06,2.55,4.72,5.7,-2.08,1.28,4.33,5.13,12.2,6.48,5.33,11.7,15.5,,,,,,,,,,,,,,,,,,,,,,,,,
1720,生達,57.4,+0.4,+0.7,0.58,0.83,0.91,1.44,-0.36,0.23,1.16,0.84,-0.45,0.88,0.47,0.71,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
1722,台肥,49.1,+0.1,+0.2,5.39,11.2,13.7,8.85,4.11,6.8,3.4,5.43,0.32,2.84,3.75,2.86,1.43,,,,,,,,,,,,,,,,,,,,,,,,,
1723,中碳,91.6,-1.2,-1.29,0.59,0.44,0.48,1.32,0.68,0.2,0.43,1.21,0.3,0.51,0.49,0.6,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
1725,元禎,27.95,-0.25,-0.89,0.31,0.15,-0.27,1.29,-0.17,-0.04,0.15,0.74,-0.15,0.26,0.39,1.27,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
1726,永記,74.9,+0.6,+0.81,0.32,0.29,0.82,0.59,0.01,0.05,0.26,0.61,0.06,0.33,0.26,0.33,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
1727,中華化,22.25,-0.5,-2.2,0.01,0,0.04,-0.01,-0.03,0,0.03,0.04,0,0.02,0.01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
1730,花仙子,52.9,-0.1,-0.19,0.08,-0.01,0.11,0.1,0,0.06,0.1,0.12,0,0.15,0.11,0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
1731,美吾華,21.65,-0.1,-0.46,0.03,0,0.03,0.08,-0.02,0.02,0.07,0.07,0,-0.01,0.08,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
1732,毛寶,22.65,-0.15,-0.66,0.02,0.03,0.06,0.05,-0.01,0,0.01,0.03,0,0.03,0.02,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
1733,五鼎,31.65,+0.1,+0.32,0.04,0.19,-0.06,0.18,-0.08,0.05,0.1,0.11,-0.26,0.16,0.17,-0.06,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1734,杏輝,30.95,0,0,0.07,0.04,0.14,0.19,0.1,0.06,0.07,0.08,-0.02,0.06,-0.01,-0.08,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
1735,日勝化,15.85,+0.05,+0.32,0.06,0.09,0.09,0.18,0.1,-0.05,0.07,0.09,-0.1,0.11,0.04,-0.05,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
1736,喬山,177,-4.5,-2.48,0.78,2.76,2.13,1.26,-0.96,-1.27,3.95,1,-2.57,2.82,0.65,-2.2,1.74,,,,,,,,,,,,,,,,,,,,,,,,,
1737,臺鹽,31.25,-0.05,-0.16,0.15,0.33,-0.1,0.33,0.29,0.05,-0.05,0.3,-0.14,0.32,0.18,-0.04,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
1752,南光,35.15,-0.35,-0.99,0.03,0.17,-0.05,0.18,0.59,0.14,0.21,-0.09,-0.72,0.05,0.08,-0.1,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
1760,寶齡富錦,66.2,+0.1,+0.15,-0.05,0.19,0.04,0.12,-1.15,0.39,-0.09,-0.1,-0.08,0.17,0.01,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,
1762,中化生,27.85,-0.05,-0.18,0.19,0.2,0.51,0.55,-0.05,0.18,0.18,0.21,-0.04,0.32,0.07,-0.07,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
1773,勝一,131.5,0,0,0.27,0.3,0.25,0.66,0.3,0.22,0.36,0.31,-0.03,0.3,0.17,0.12,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
1776,展宇,17.7,-0.2,-1.12,0.04,0.09,-0.04,0.01,0.09,0.04,0.08,0.1,0.04,0.06,0.03,0.05,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,
1783,和康生,41.95,+0.75,+1.82,0.11,0.12,0.07,0.15,0.03,0.16,0.08,0.29,-0.1,0.14,0.07,0.2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
1786,科妍,96.1,+1.7,+1.8,0.08,0.08,0.31,0.06,-0.07,0,0.08,0.14,-0.12,0.17,0.1,-0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
1789,神隆,18.6,+0.4,+2.2,0.13,0.08,0.06,0.2,-0.02,0.04,0.2,0.12,-0.01,0.23,0.19,0.02,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
1795,美時,214.5,-1.5,-0.69,0.31,-0.35,-0.63,-0.11,-0.62,-1.59,-0.9,0.84,3.65,0.51,0.28,-2.14,4.75,,,,,,,,,,,,,,,,,,,,,,,,,
1805,寶徠,15.7,+0.65,+4.32,0.02,-0.03,-0.02,0.06,-0.33,-0.18,0.02,0.12,-0.48,0.33,0.52,0.34,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,
1806,冠軍,11.25,+0.05,+0.45,-0.43,-0.36,-0.6,0.15,-2.2,-0.36,-0.75,0.13,-0.87,-0.29,-0.01,0.22,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,
1808,潤隆,31.7,-0.05,-0.16,-0.2,-0.22,0.72,-0.04,-0.33,-0.37,-0.2,-0.76,0.15,0.02,0.21,-0.02,-1.55,,,,,,,,,,,,,,,,,,,,,,,,,
1809,中釉,15.65,0,0,0.07,0.18,0.33,0.2,-0.22,0.03,0.09,0.14,-0.14,0.1,0.01,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
1810,和成,17.95,+0.2,+1.13,0.26,0.78,0.48,0.01,0.2,0.02,0.16,0.25,0.31,0.09,0.21,0.52,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
1817,凱撒衛,44.6,-0.2,-0.45,0.06,0.03,0.04,0.03,0.01,0.02,0.07,0.05,0.06,0.16,0.1,-0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
1904,正隆,17.8,-0.05,-0.28,0.27,1.79,12.4,2.96,-1.72,0.29,-0.92,-2.4,-3.44,0.19,-2.63,-0.39,-2.86,,,,,,,,,,,,,,,,,,,,,,,,,
1906,寶隆,12.8,+0.25,+1.99,0.43,0.35,3.87,0.61,-0.35,-0.23,0.88,0.19,-0.43,0.42,-0.05,-0.4,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
1907,永豐餘,25.7,-0.6,-2.28,6.46,1.88,4.1,16.9,1.5,2.56,5.36,15,1.32,4.6,3.64,11.5,9.16,,,,,,,,,,,,,,,,,,,,,,,,,
2002,中鋼,20.5,-0.4,-1.91,7.32,10.3,16.4,25.4,-2.11,-0.49,3.21,6.48,0.84,7.1,7.15,13.7,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2006,東和鋼鐵,62.8,-0.2,-0.32,0.12,1.3,0.33,0.18,-0.58,-0.47,0.64,-0.07,-0.07,0,0.15,-0.41,0.46,,,,,,,,,,,,,,,,,,,,,,,,,
2008,高興昌,24.05,0,0,0.23,-0.11,0.09,0.07,-0.23,0.13,3.23,0.11,-0.23,-0.18,0.04,0.06,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,
2009,第一銅,32.95,-0.35,-1.05,0.47,-0.14,-0.05,3.1,-0.05,0.02,-0.01,0.82,-0.1,0.02,-0.01,2.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2010,春源,17.2,-0.25,-1.43,0.4,0.41,0.02,0.23,0.32,0.37,0.64,0.32,0.6,0.33,0.39,0.63,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2012,春雨,20.9,-0.15,-0.71,0.13,-0.09,-0.12,0.3,0.08,-0.05,-0.15,-0.05,0.88,0.15,0.98,-0.04,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,
2013,中鋼構,43.95,-0.3,-0.68,-0.03,0.28,0.32,0.73,-1.5,0,-0.06,0.15,0.21,-0.06,-0.06,0,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2015,豐興,60.5,-0.3,-0.49,0.74,0.84,1.29,1.86,0.77,0.41,0.66,0.56,0.29,0.36,1,0.42,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
2017,官田鋼,9.78,-0.06,-0.61,0.53,-0.03,0.33,0.35,0.12,0.32,0.42,0.46,0.21,3.66,0.27,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2020,美亞,26.4,+0.45,+1.73,1.17,0.81,-0.2,0.26,0.22,0.44,0.26,2.91,4.41,3.42,0.68,1.06,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,
2024,志聯,16.95,0,0,-0.01,0.01,-0.01,0.05,-0.09,-0.05,0.01,0.05,-0.09,0.02,0,-0.05,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2027,大成鋼,45.15,-0.35,-0.77,1.55,-6.96,17.4,10.9,-14.8,-2.17,7.44,4.33,-2.07,5.89,-1.45,-5.97,6.05,,,,,,,,,,,,,,,,,,,,,,,,,
2028,威致,18.55,+0.05,+0.27,-0.02,-0.06,0.17,0.02,-0.08,-0.12,0.2,-0.07,-0.09,0.09,0.09,-0.21,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,
2029,盛餘,23.7,-0.15,-0.63,0.22,0.29,0.17,0.6,0.09,-0.01,0.23,0.39,-0.2,0.35,0.32,0.12,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2030,彰源,14.8,-0.2,-1.33,-0.31,0.04,-0.81,-0.43,-0.04,-0.18,-0.92,-0.03,-0.44,-0.07,-0.25,-0.17,-0.45,,,,,,,,,,,,,,,,,,,,,,,,,
2031,新光鋼,43.9,+0.5,+1.15,1.58,0.21,-1,-1.74,1.47,1.34,3.85,2.76,2.04,6.42,13.9,-7.92,-2.43,,,,,,,,,,,,,,,,,,,,,,,,,
2032,新鋼,14.7,-0.3,-2,0.09,0.07,0.08,0.11,0.03,0.08,0.09,0.09,0.06,0.11,0.12,0.11,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
2033,佳大,18.05,-0.25,-1.37,0,-0.01,-0.02,0.02,0.01,0,-0.01,0.02,0.01,0,-0.01,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
2038,海光,14.75,-0.25,-1.67,0.11,0.17,0.57,0.91,-0.28,0.44,0.07,0.01,-0.63,0.5,-0.17,-0.33,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2049,上銀,194.5,+0.5,+0.26,0.27,1.98,-2,1.68,0.8,0.21,-0.88,-1.51,1.07,0.83,0.36,1.06,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,
2059,川湖,1615,+45,+2.87,2.96,3.69,3.98,8.23,-2.7,0.31,3.97,5.43,-4.34,7.22,3.84,-1.68,7.5,,,,,,,,,,,,,,,,,,,,,,,,,
2062,橋椿,24.7,0,0,0.37,-0.03,2.08,1.08,-0.6,-0.12,0.84,0,-0.59,0.66,0.57,-0.2,0.79,,,,,,,,,,,,,,,,,,,,,,,,,
2069,運錩,15.6,-0.2,-1.27,-0.33,-0.15,-0.52,-0.49,-0.14,-0.33,-0.54,-0.36,-0.25,-0.29,-0.27,-0.33,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2101,南港,37,0,0,-0.88,-0.32,-1.94,-0.65,-3.7,0.01,-0.17,-1.6,-0.69,-1.21,3.74,-1.34,-2.73,,,,,,,,,,,,,,,,,,,,,,,,,
2103,台橡,18.65,-0.1,-0.53,1.06,1.03,1.99,1.38,-0.46,0.99,0.94,1.94,0.89,0.82,1.76,3.05,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,
2105,正新,48.65,-1.2,-2.41,0.4,1.71,-1.06,0.38,-5.06,3.12,2.84,-1.49,-2.98,3.04,0.65,2.29,1.32,,,,,,,,,,,,,,,,,,,,,,,,,
2106,建大,24.2,+0.25,+1.04,0.56,0.59,2.76,3.06,-1.61,-1.15,2.42,0.06,-1.23,0.25,0.7,-0.85,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
2107,厚生,25,0,0,1.05,0.52,1.3,3.1,-0.33,-0.03,2.16,2.04,-0.24,0.75,1.91,1.37,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
2108,南帝,26.55,-0.25,-0.93,1.49,2.09,2.63,3.36,-0.51,0.62,2.09,1.47,0.13,1.68,1.57,0.94,1.86,,,,,,,,,,,,,,,,,,,,,,,,,
2109,華豐,17,+0.2,+1.19,0.37,0.24,-0.05,1.31,-1.03,-0.02,3.33,0.27,-0.29,0.69,0.49,-1.2,0.67,,,,,,,,,,,,,,,,,,,,,,,,,
2114,鑫永銓,88.8,-0.4,-0.45,0.02,0.04,-0.77,-0.16,0.07,0.04,0.14,0.21,0.19,0.18,0.1,0.22,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2115,六暉-KY,27.25,-0.1,-0.37,0.15,-0.1,-0.08,0.09,0.25,1.48,-0.09,-0.08,0.05,-0.08,0.08,-0.07,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2201,裕隆,37.15,+0.15,+0.41,-3.71,11.8,-52.6,-10.2,-36.2,4.19,5.9,5.04,6.87,1.5,7.59,10.6,1.06,,,,,,,,,,,,,,,,,,,,,,,,,
2204,中華,66.2,-0.7,-1.05,-1.72,10,-57.8,-9.91,-32.8,10.9,10.5,10.9,9.41,6.35,8.04,7.09,6.71,,,,,,,,,,,,,,,,,,,,,,,,,
2206,三陽工業,70.3,-0.1,-0.14,2.68,3.71,1.48,1.44,-0.29,1.36,12.8,0.68,4.79,1.05,1.51,1.09,2.55,,,,,,,,,,,,,,,,,,,,,,,,,
2207,和泰車,589,+4,+0.68,9.62,1.6,13.2,15.2,10.9,6.39,7.89,8.1,9.6,12.2,15.5,8.4,6.36,,,,,,,,,,,,,,,,,,,,,,,,,
2211,長榮鋼,80.8,-1,-1.22,2.69,0.09,8.44,1.79,0.26,0.13,13.2,1.82,0.09,0.17,2,4.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2227,裕日車,61.5,+0.4,+0.65,5.21,8.96,3.49,11.3,5.37,3.35,0.46,4.96,4.75,4.7,4.05,1.58,9.55,,,,,,,,,,,,,,,,,,,,,,,,,
2228,劍麟,90.5,+8.2,+9.96,0.5,0.34,0.43,0.56,0.22,0.19,0.63,-0.06,0.69,0.44,0.39,0.22,1.9,,,,,,,,,,,,,,,,,,,,,,,,,
2231,為升,91,+2.5,+2.82,0.48,0.68,0.47,1.19,-0.52,-0.16,0.26,0.42,-0.32,0.85,0.34,-0.26,2.84,,,,,,,,,,,,,,,,,,,,,,,,,
2233,宇隆,150.5,+0.5,+0.33,0.31,0.59,0.85,0.72,0.15,0,0.23,-0.04,0.2,0.14,0.26,0.26,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2236,百達-KY,93.8,-0.1,-0.11,0.56,0.05,0.07,0.05,-0.09,0,0.22,-0.01,-0.21,0.16,0.11,-0.22,6.52,,,,,,,,,,,,,,,,,,,,,,,,,
2239,英利-KY,30.1,+0.1,+0.33,0.02,0.19,0.3,0.04,1.91,-0.65,-0.98,-0.56,0.51,-0.59,-0.11,-1.22,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
2243,宏旭-KY,13,+0.05,+0.39,-0.04,-0.17,0.05,-0.05,-0.14,0.09,-0.17,-0.06,0.03,0.01,-0.03,0.04,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,
2247,汎德永業,288,-0.5,-0.17,0.13,0.01,0.08,0.04,0.13,0.07,0.17,0.08,0.2,0.14,0.21,0.28,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
2248,華勝-KY,49.7,+1.25,+2.58,0.19,,,,0.62,,,0.12,0.09,,,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2250,IKKA-KY,91,-0.8,-0.87,0.11,0.29,0.33,0.18,-0.07,0.08,0.11,0.1,-0.04,0.04,0.06,0.09,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
2301,光寶科,88.1,-0.7,-0.79,7.77,-3.24,6.23,9.54,15.2,8.21,9.7,11.2,9.34,8.98,8.02,5.09,4.91,,,,,,,,,,,,,,,,,,,,,,,,,
2302,麗正,17,-0.2,-1.16,0.12,0.09,0.12,0.19,-0.06,0.07,0.25,0.08,-0.04,0.13,0.14,-0.06,0.59,,,,,,,,,,,,,,,,,,,,,,,,,
2303,聯電,44.1,-0.85,-1.89,16.2,13.1,-25.9,21.9,8.89,46.5,28.1,33.4,22.3,10.6,25.3,24.6,-14.4,,,,,,,,,,,,,,,,,,,,,,,,,
2305,全友,10.7,-0.1,-0.93,0.33,0.45,0.45,0.62,-0.12,0.32,0.49,0.53,0.07,0.58,0.44,0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,
2308,台達電,315.5,-5,-1.56,13.3,10.7,11.8,16.3,7.46,15.5,16.7,18.7,26,13.7,19,12.5,-8.62,,,,,,,,,,,,,,,,,,,,,,,,,
2312,金寶,18.85,-0.25,-1.31,-3.57,4.63,-3.21,-1.95,-11.4,-4.14,-4.27,-4.33,-5.63,-3,-1.21,-4.08,-4.28,,,,,,,,,,,,,,,,,,,,,,,,,
2313,華通,53.2,-0.2,-0.37,0.84,2.01,-1.38,3.79,-4.28,-1.84,0.52,4.23,-2.37,3.34,1.94,0.59,3.56,,,,,,,,,,,,,,,,,,,,,,,,,
2316,楠梓電,35.65,-0.05,-0.14,3.64,2.31,1.86,3.01,1.78,1.28,1.82,3.28,12.4,3.44,3.99,3.95,4.6,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 業外 損益 (億),22Q1 業外 損益 (億),22Q2 業外 損益 (億),22Q3 業外 損益 (億),22Q4 業外 損益 (億),23Q1 業外 損益 (億),23Q2 業外 損益 (億),23Q3 業外 損益 (億),23Q4 業外 損益 (億),24Q1 業外 損益 (億),24Q2 業外 損益 (億),24Q3 業外 損益 (億),24Q4 業外 損益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2317,鴻海,134.5,-1.5,-1.1,42.2,2.58,26,26.5,82.2,-201,168,111,180,-42.4,38,129,-11.7,,,,,,,,,,,,,,,,,,,,,,,,,
2324,仁寶,27.55,+0.05,+0.18,1.54,2.15,8.21,8.54,-3.85,-0.43,4.15,0.73,-6.02,1.34,1.86,1.85,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
2327,國巨,457,+7,+1.56,7.95,5.69,4.8,5.85,5.06,5.14,13.6,8.93,11.6,11.2,9.23,5.56,8.83,,,,,,,,,,,,,,,,,,,,,,,,,
2328,廣宇,35.35,-0.9,-2.48,0.55,0.67,0.8,2.02,-1.14,-0.06,1.93,0.82,-0.28,0.89,0.82,-0.83,0.97,,,,,,,,,,,,,,,,,,,,,,,,,
2329,華泰,31.75,-0.05,-0.16,0.66,0.99,0.62,1.61,0.13,-0.03,1.53,0.85,-0.91,1.04,1.5,0.33,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
2330,台積電,847,-8,-0.94,137,30.4,38.7,63.7,96.3,130,127,139,181,175,198,234,231,,,,,,,,,,,,,,,,,,,,,,,,,
2332,友訊,16.2,+0.1,+0.62,1,-0.78,-0.91,0.44,0.29,0.28,4.19,0.89,1.98,0.74,2.58,0.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,
2342,茂矽,23.25,-0.3,-1.27,0.22,0.54,0.67,1.02,-0.27,-0.1,0.21,0.23,-0.16,0.3,0.12,-0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
2344,華邦電,15.4,-0.15,-0.96,2.54,0.65,13,2.21,-0.7,1.94,5.2,-0.01,2.2,-2.4,11.8,-2.97,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,
2345,智邦,523,+2,+0.38,2.01,0.82,1.85,6.52,-2.75,-0.47,4.71,3.06,-4.99,8.69,3.27,-1.55,4.9,,,,,,,,,,,,,,,,,,,,,,,,,
2347,聯強,67.8,-0.3,-0.44,12.8,9.48,10.4,86.1,5.35,3.3,6.68,5.1,3.74,4.13,5.26,7.33,6.59,,,,,,,,,,,,,,,,,,,,,,,,,
2348,海悅,126,-1,-0.79,0.31,-0.35,-0.43,-1.8,-0.54,-0.01,0.41,-0.16,2.91,2.17,1.04,-0.1,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
2349,錸德,10.2,-0.1,-0.97,0.84,0.72,0.31,1.4,0.52,0.3,1.43,1.01,-0.46,1.62,0.99,1.95,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
2351,順德,70.9,0,0,0.16,0.37,0.32,0.83,-0.52,-0.14,0.54,0.39,-0.57,0.5,0.05,-0.29,0.42,,,,,,,,,,,,,,,,,,,,,,,,,
2352,佳世達,25.75,-0.25,-0.96,10.2,2.41,2.45,106,-3.35,-1.21,6.6,7.74,-0.05,-1.25,1.58,2,-1.04,,,,,,,,,,,,,,,,,,,,,,,,,
2353,宏碁,31.15,+0.2,+0.65,7.18,1.88,3.65,18.7,-14.8,7.04,11.7,14.3,2.64,13.4,7.69,5.77,14.2,,,,,,,,,,,,,,,,,,,,,,,,,
2354,鴻準,57.5,+0.4,+0.7,8.82,3.9,17.1,12.8,3.52,5.52,16.4,7.59,9.26,11.4,6.71,6.81,4.68,,,,,,,,,,,,,,,,,,,,,,,,,
2355,敬鵬,30.35,-0.25,-0.82,1.14,1.32,1.15,2.24,-0.01,0.34,1.05,2.01,-0.1,1.45,2.16,0.85,1.23,,,,,,,,,,,,,,,,,,,,,,,,,
