代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),17Q1 營益 (億),17Q2 營益 (億),17Q3 營益 (億),17Q4 營益 (億),18Q1 營益 (億),18Q2 營益 (億),18Q3 營益 (億),18Q4 營益 (億),19Q1 營益 (億),19Q2 營益 (億),19Q3 營益 (億),19Q4 營益 (億),季度,14Q1 營益 (億),14Q2 營益 (億),14Q3 營益 (億),14Q4 營益 (億),15Q1 營益 (億),15Q2 營益 (億),15Q3 營益 (億),15Q4 營益 (億),16Q1 營益 (億),16Q2 營益 (億),16Q3 營益 (億),16Q4 營益 (億)
1707,葡萄王,133.5,0,0,6.29,4.22,6.68,6.39,8.23,4.78,5.62,6.34,8.22,4.36,5.52,7.47,7.64,,,,,,,,,,,,,,,,,,,,,,,,,
1708,東鹼,32.1,-0.25,-0.77,2.62,5.33,4.61,5.44,2.11,-1.19,-0.43,1.29,2.42,2.49,3.56,3.46,2.33,,,,,,,,,,,,,,,,,,,,,,,,,
1709,和益,17.05,-0.15,-0.87,1.74,3.42,3.91,1.93,1.03,1.31,0.78,1.4,0.84,1.48,2.14,1.79,0.79,,,,,,,,,,,,,,,,,,,,,,,,,
1711,永光,16.55,-0.1,-0.6,0.53,1.33,1.05,0.84,0.59,0.54,-0.01,0.12,0.19,-0.04,1.12,0.35,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
1712,興農,40.45,-0.2,-0.49,3.88,5.24,5.08,5.48,4.54,4.29,3.15,2.92,2.94,3.93,3.3,2.87,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
1713,國化,49.75,-0.75,-1.49,-0.12,0.02,0.14,-0.07,-0.16,-0.07,-0.09,-0.2,-0.01,-0.05,-0.13,-0.14,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
1714,和桐,8.55,+0.01,+0.12,2.06,2.71,1.99,1.49,1.78,2.07,1.11,2.12,2.4,3.52,1.38,1.72,2.48,,,,,,,,,,,,,,,,,,,,,,,,,
1717,長興,26.45,-0.25,-0.94,6.13,10.7,11.1,4.97,6.01,2.44,4.59,7.56,4.56,6.09,5.64,5.18,4.78,,,,,,,,,,,,,,,,,,,,,,,,,
1718,中纖,6.16,-0.02,-0.32,14.6,8.46,14.7,8.15,5.04,8.15,13.5,17.9,4.64,24.7,16.9,9.2,44,,,,,,,,,,,,,,,,,,,,,,,,,
1720,生達,57.4,+0.4,+0.7,3.15,2.05,3.02,3.07,3.04,3.36,2.96,3.21,3.07,3.41,3.73,3.47,3.36,,,,,,,,,,,,,,,,,,,,,,,,,
1722,台肥,49.1,+0.1,+0.2,2.35,-1.45,-4.14,-0.97,1.67,-0.46,24.2,1.95,1.85,1.23,2.42,1.7,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
1723,中碳,91.6,-1.2,-1.29,3.79,3.77,6.2,4.13,3.76,3.8,5.33,2.94,3.13,2.77,3.56,3.59,2.48,,,,,,,,,,,,,,,,,,,,,,,,,
1725,元禎,27.95,-0.25,-0.89,0.44,0.47,0.48,0.59,0.32,0.32,0.33,0.6,0.34,0.3,0.38,0.75,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
1726,永記,74.9,+0.6,+0.81,2.34,2.49,1.8,1.62,2.78,2.62,2.18,2.09,2.56,2.66,2.2,2.01,3.05,,,,,,,,,,,,,,,,,,,,,,,,,
1727,中華化,22.25,-0.5,-2.2,0.12,0.46,-0.01,-0.11,0.32,-0.01,0.15,0,-0.11,-0.07,0.33,0.34,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
1730,花仙子,52.9,-0.1,-0.19,0.77,1.19,0.58,0.79,0.67,0.95,0.69,0.61,0.76,0.57,0.75,0.89,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
1731,美吾華,21.65,-0.1,-0.46,0.5,0.64,0.55,0.48,0.32,0.65,0.49,0.43,0.38,0.73,0.51,0.47,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
1732,毛寶,22.65,-0.15,-0.66,0,0.02,0,-0.01,-0.05,-0.03,0.01,-0.01,-0.03,0.03,0.04,0.05,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1733,五鼎,31.65,+0.1,+0.32,0.37,0.4,0.34,0.53,0.51,0.42,0.24,0.38,0.38,0.16,0.17,0.47,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
1734,杏輝,30.95,0,0,0.65,0.61,0.89,0.67,-0.2,0.88,0.31,0.55,1.12,0.73,0.79,0.55,0.87,,,,,,,,,,,,,,,,,,,,,,,,,
1735,日勝化,15.85,+0.05,+0.32,0.16,-0.18,0.13,-0.16,0.18,0.32,-0.06,0.29,0.37,0.29,0.24,0.32,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
1736,喬山,177,-4.5,-2.48,3.5,-1.75,-7.51,-1.15,8.26,-5.9,0.89,4.61,12.6,-3.32,4.08,9.67,21.5,,,,,,,,,,,,,,,,,,,,,,,,,
1737,臺鹽,31.25,-0.05,-0.16,0.93,1.32,0.5,1.7,0.94,1.29,0.25,1.54,0.05,0.88,0.94,1.07,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
1752,南光,35.15,-0.35,-0.99,0.74,0.32,0.94,0.74,1.22,1.01,0.87,0.74,-0.02,0.65,0.56,0.86,1.03,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
1760,寶齡富錦,66.2,+0.1,+0.15,0.65,0.47,2.3,1.09,0.27,0.12,0.45,0.43,0.57,0.56,0.37,0.58,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
1762,中化生,27.85,-0.05,-0.18,0.63,1.47,1.45,0.88,0.83,2.06,0.3,-0.09,0.53,0.14,0.23,-0.05,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,
1773,勝一,131.5,0,0,5.04,5.7,5.78,5.17,4.31,4.37,4.61,4.43,5.01,4.7,5.48,5.71,5.27,,,,,,,,,,,,,,,,,,,,,,,,,
1776,展宇,17.7,-0.2,-1.12,0.06,0.15,0.05,-0.01,-0.04,0.03,-0.12,0.02,0.2,0.1,0.07,0.12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
1783,和康生,41.95,+0.75,+1.82,0.38,0.13,0.27,0.39,0.5,0.37,0.53,0.26,0.33,0.25,0.4,0.5,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
1786,科妍,96.1,+1.7,+1.8,0.49,0.16,0.25,0.51,0.43,0.42,0.39,0.58,0.61,0.48,0.65,0.75,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
1789,神隆,18.6,+0.4,+2.2,0.87,0.88,1.35,0.57,1.26,0.49,0.47,0.27,1.92,1.52,0.71,0.32,0.66,,,,,,,,,,,,,,,,,,,,,,,,,
1795,美時,214.5,-1.5,-0.69,12.5,6.24,4.9,26.4,3.56,16.6,16.1,14.8,1.43,12.6,16.3,21.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,
1805,寶徠,15.7,+0.65,+4.32,0.06,-0.15,-0.12,-0.18,-0.28,-0.13,-0.13,-0.12,-0.14,-0.13,-0.11,-0.12,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
1806,冠軍,11.25,+0.05,+0.45,0.59,0.43,1.05,0.35,0.64,0.15,0.51,0.65,1.16,0.59,0.09,0.6,0.86,,,,,,,,,,,,,,,,,,,,,,,,,
1808,潤隆,31.7,-0.05,-0.16,10.5,0.71,-0.46,-1.04,2.99,11,17.4,50.3,16,4.51,20.2,5.28,-1.15,,,,,,,,,,,,,,,,,,,,,,,,,
1809,中釉,15.65,0,0,-0.05,-0.12,0.08,0.15,-0.23,-0.31,-0.12,-0.26,-0.04,0.08,0.04,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
1810,和成,17.95,+0.2,+1.13,0.08,0.47,0.52,0.14,-0.1,-0.1,0.12,-0.33,0.24,-0.22,0.15,0.06,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1817,凱撒衛,44.6,-0.2,-0.45,0.86,0.68,0.93,1.04,1.07,0.41,0.62,0.7,1.16,0.66,0.97,0.93,1.17,,,,,,,,,,,,,,,,,,,,,,,,,
1904,正隆,17.8,-0.05,-0.28,4.32,7.9,5.37,-0.46,3.76,4.34,1.67,4.96,8.9,3.96,5.51,1.52,4.45,,,,,,,,,,,,,,,,,,,,,,,,,
1906,寶隆,12.8,+0.25,+1.99,0.01,0.11,-0.12,0.07,0.05,-0.2,0.07,0.08,0.09,0.06,-0.14,0.06,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
1907,永豐餘,25.7,-0.6,-2.28,0.94,4.31,5.69,1.52,-0.06,-1.77,-1.91,-0.94,6,1.93,-0.92,-0.13,-2.42,,,,,,,,,,,,,,,,,,,,,,,,,
2002,中鋼,20.5,-0.4,-1.91,19.7,135,128,-9.96,-69.8,-0.26,14.4,-4.94,26.7,7.69,13,-12.2,9.42,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2006,東和鋼鐵,62.8,-0.2,-0.32,14.1,14.7,17.3,6.95,12.9,14.3,14,14.9,16.8,14.1,15.4,13.6,14,,,,,,,,,,,,,,,,,,,,,,,,,
2008,高興昌,24.05,0,0,0.27,0.14,0.29,0.45,0.5,0.4,-0.08,0.32,0.25,0.18,0.45,0.26,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2009,第一銅,32.95,-0.35,-1.05,-0.1,0.23,-0.08,-1.32,0.06,0.02,-0.59,-0.08,-0.02,-0.01,0.54,0.16,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2010,春源,17.2,-0.25,-1.43,2.36,1.99,3.02,0.47,1.49,2.22,1.82,2.48,2.77,2.29,2.81,3.25,3.67,,,,,,,,,,,,,,,,,,,,,,,,,
2012,春雨,20.9,-0.15,-0.71,1.47,2.41,2.62,1.97,1.63,1.33,0.88,1.17,1.18,1.09,1.01,0.88,1.51,,,,,,,,,,,,,,,,,,,,,,,,,
2013,中鋼構,43.95,-0.3,-0.68,1.61,1.04,0.95,0.99,3.31,1.19,1.62,1.45,1.77,1.5,1.76,1.75,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
2015,豐興,60.5,-0.3,-0.49,7.32,10.6,9.5,5.04,7.88,7.04,6.61,5.83,7.62,6.94,8.31,5.15,7.33,,,,,,,,,,,,,,,,,,,,,,,,,
2017,官田鋼,9.78,-0.06,-0.61,-0.34,0.54,1.2,1.55,-0.58,-0.57,-1.21,-1.25,-1.41,-0.26,-0.23,-0.49,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,
2020,美亞,26.4,+0.45,+1.73,1.03,0.96,1.07,-0.35,0.62,1.48,1.64,1.04,1.02,1.21,1.54,1.04,1.09,,,,,,,,,,,,,,,,,,,,,,,,,
2024,志聯,16.95,0,0,0.03,0.33,0.2,0.09,0,-0.08,-0.16,-0.15,-0.07,-0.01,0.06,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
2027,大成鋼,45.15,-0.35,-0.77,27.9,72.6,69.1,20.8,22.8,34.5,25.8,18.5,9.79,13.6,20.7,14.5,12.3,,,,,,,,,,,,,,,,,,,,,,,,,
2028,威致,18.55,+0.05,+0.27,1.51,3.8,3.87,0.71,0.87,2.31,1.7,-0.31,1.38,1.73,1.11,0.46,0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2029,盛餘,23.7,-0.15,-0.63,1.59,2.89,4.05,-2.52,0.88,2.05,0.65,2.36,2.43,1.63,1.62,0.93,2.06,,,,,,,,,,,,,,,,,,,,,,,,,
2030,彰源,14.8,-0.2,-1.33,1.51,4.49,5.71,0.51,0.84,2.16,-0.23,0.25,0.32,-0.18,1.62,1.51,1.11,,,,,,,,,,,,,,,,,,,,,,,,,
2031,新光鋼,43.9,+0.5,+1.15,1.85,2.9,3.83,0.54,0.37,3.97,0.87,1.87,1.88,1.72,0.76,1.36,2.09,,,,,,,,,,,,,,,,,,,,,,,,,
2032,新鋼,14.7,-0.3,-2,-0.02,0.58,-0.52,0.03,0.08,-0.2,-0.23,0.01,-0.17,0.07,0.16,-0.11,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
2033,佳大,18.05,-0.25,-1.37,0,0.02,0.01,-0.07,-0.11,-0.08,0,-0.02,0.04,0.04,0.06,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
2038,海光,14.75,-0.25,-1.67,0.15,0.83,-0.06,-0.27,0.52,0,0.3,0.01,0.17,0,0.3,0.14,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2049,上銀,194.5,+0.5,+0.26,8.57,15.6,18.4,16.7,5,5.69,9.59,9.44,1.79,4,6.56,6.85,3.18,,,,,,,,,,,,,,,,,,,,,,,,,
2059,川湖,1615,+45,+2.87,10.6,7.69,9.45,10.4,10,5.4,6.07,6.74,10.7,10.1,15.4,16.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,,
2062,橋椿,24.7,0,0,1.29,1.52,2.38,1.97,1.15,-0.23,0.91,1.26,1.45,1.14,2.16,1.08,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
2069,運錩,15.6,-0.2,-1.27,0.58,1.17,3.86,-0.62,-0.67,0.01,-0.45,-0.23,0.13,-0.71,1.71,1.41,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
2101,南港,37,0,0,2.95,-2.68,0.46,-0.38,-1.49,-0.54,1.21,1.78,1.96,1.56,2.94,29.7,0.94,,,,,,,,,,,,,,,,,,,,,,,,,
2103,台橡,18.65,-0.1,-0.53,4.17,10,9.11,5.26,2.34,3.13,0.94,1.65,3.76,4.16,4.15,3.16,2.31,,,,,,,,,,,,,,,,,,,,,,,,,
2105,正新,48.65,-1.2,-2.41,23.1,16.8,18.4,21,17.5,18.9,26.3,30.9,27.5,27.4,30.5,27.1,15.2,,,,,,,,,,,,,,,,,,,,,,,,,
2106,建大,24.2,+0.25,+1.04,2.5,2.09,3.08,0.11,-2.97,-2.11,2.86,5.77,6.42,5.54,4.88,3.5,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
2107,厚生,25,0,0,0.68,1.22,1.44,0.59,0.46,0.67,0.69,0.33,0.31,0.38,0.8,0.77,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
2108,南帝,26.55,-0.25,-0.93,2.59,5.95,4.86,2,2.02,2.2,2.02,1.85,2.29,1.67,2.1,1.91,2.17,,,,,,,,,,,,,,,,,,,,,,,,,
2109,華豐,17,+0.2,+1.19,1.42,1.63,1.63,1.3,1.15,1.11,-0.6,1.87,2.18,1.68,1.59,1.8,1.75,,,,,,,,,,,,,,,,,,,,,,,,,
2114,鑫永銓,88.8,-0.4,-0.45,1.31,1.31,1.55,1.7,1.41,1.14,1.39,1.33,1.39,1.04,1.07,1.07,1.26,,,,,,,,,,,,,,,,,,,,,,,,,
2115,六暉-KY,27.25,-0.1,-0.37,0.71,0.89,0.97,0.78,0.69,0.42,0.35,0.49,0.63,0.73,1.05,0.85,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
2201,裕隆,37.15,+0.15,+0.41,21.6,24.5,29.2,24.7,22.6,23.7,22.9,23.8,15.5,19.4,21.7,19,12.5,,,,,,,,,,,,,,,,,,,,,,,,,
2204,中華,66.2,-0.7,-1.05,5.25,5.57,6.38,5.24,2.21,6.8,5.94,5.43,8.26,8.87,6.93,2.74,-1.38,,,,,,,,,,,,,,,,,,,,,,,,,
2206,三陽工業,70.3,-0.1,-0.14,12.8,8.29,9.06,10.9,5.92,16.2,18.8,15.4,10.7,17,18.3,12.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,
2207,和泰車,589,+4,+0.68,40.4,66.8,-2.33,-110,-96,82.1,86.7,78.8,67.7,95.2,70.7,68.4,76,,,,,,,,,,,,,,,,,,,,,,,,,
2211,長榮鋼,80.8,-1,-1.22,7.16,5.13,6.24,5.98,6.55,7.6,9.71,9.99,6.05,6.85,8.82,6.11,6.86,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2227,裕日車,61.5,+0.4,+0.65,0.24,1.18,-0.61,0.4,0.17,1.45,1.1,0.13,-1.5,2.76,0.47,-0.33,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,
2228,劍麟,90.5,+8.2,+9.96,1.28,0.65,0.86,1.91,1.08,1.15,0.94,1.92,1.61,1.47,1.18,1.59,1.03,,,,,,,,,,,,,,,,,,,,,,,,,
2231,為升,91,+2.5,+2.82,1.02,0.98,0.53,0.13,2.88,2.19,1.53,1.3,-0.44,0.79,0.05,1.03,1.27,,,,,,,,,,,,,,,,,,,,,,,,,
2233,宇隆,150.5,+0.5,+0.33,1.47,1.63,1.38,1.33,1.1,0.99,0.96,1.87,1.5,1.62,1.88,1.89,1.49,,,,,,,,,,,,,,,,,,,,,,,,,
2236,百達-KY,93.8,-0.1,-0.11,-0.01,0.07,0.33,0.19,0.54,0.44,0,0.43,0.95,-0.04,-0.22,-0.38,-2.4,,,,,,,,,,,,,,,,,,,,,,,,,
2239,英利-KY,30.1,+0.1,+0.33,0.6,-0.64,-2.29,2.01,1.08,0.49,1.47,1.75,2.37,1.37,0,0.32,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,
2243,宏旭-KY,13,+0.05,+0.39,-0.06,0.23,0.18,0.14,-0.4,-0.24,-0.62,0.42,-0.71,0.19,0.11,-0.32,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
2247,汎德永業,288,-0.5,-0.17,5.3,4,4.96,4.4,4.91,5.02,6.64,5.5,4.76,5.16,6.66,6.02,5.57,,,,,,,,,,,,,,,,,,,,,,,,,
2248,華勝-KY,49.7,+1.25,+2.58,0.74,,,,0.62,,,0.05,1.05,,,0.87,1.08,,,,,,,,,,,,,,,,,,,,,,,,,
2250,IKKA-KY,91,-0.8,-0.87,0.45,0.46,-0.17,0.43,0.48,-0.07,0.28,0.78,0.79,0.51,0.7,0.67,0.56,,,,,,,,,,,,,,,,,,,,,,,,,
2301,光寶科,88.1,-0.7,-0.79,35.4,29.8,43.7,43.9,33.3,21.5,43.3,46.2,34.2,22.3,32.8,39.2,35,,,,,,,,,,,,,,,,,,,,,,,,,
2302,麗正,17,-0.2,-1.16,0.27,0.29,0.54,0.44,0.43,0.06,0.27,0.28,0.1,0.1,0.26,0.23,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
2303,聯電,44.1,-0.85,-1.89,178,223,282,302,236,145,157,153,124,117,139,141,120,,,,,,,,,,,,,,,,,,,,,,,,,
2305,全友,10.7,-0.1,-0.93,-0.22,-0.29,-0.23,-0.21,-0.34,-0.33,-0.31,-0.17,-0.2,-0.17,-0.24,-0.02,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,
2308,台達電,315.5,-5,-1.56,108,74.7,96.5,135,108,84.1,103,119,104,73.9,131,164,107,,,,,,,,,,,,,,,,,,,,,,,,,
2312,金寶,18.85,-0.25,-1.31,8.48,1.22,6.54,8.74,11.8,7.81,7.06,9.82,5.31,9.54,11.5,14.5,8,,,,,,,,,,,,,,,,,,,,,,,,,
2313,華通,53.2,-0.2,-0.37,17.9,24,18.1,29,30.1,8.38,5.42,17.6,20.8,9.39,11.8,22.4,17.7,,,,,,,,,,,,,,,,,,,,,,,,,
2316,楠梓電,35.65,-0.05,-0.14,-1.23,-0.27,-0.23,-0.92,-1.05,-1.71,-1.53,-1.69,-1.66,-1.19,-1.41,-1.63,-1.41,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2317,鴻海,134.5,-1.5,-1.1,451,367,443,485,442,405,309,461,489,368,446,548,645,,,,,,,,,,,,,,,,,,,,,,,,,
2324,仁寶,27.55,+0.05,+0.18,30.1,28.1,19.8,22.5,21.9,22.5,27.6,36.5,33.9,28.4,40.6,46.8,32.7,,,,,,,,,,,,,,,,,,,,,,,,,
2327,國巨,457,+7,+1.56,60.7,74.9,78.9,76.8,59.4,49.2,50.8,53.8,50.5,49.6,64.8,66.4,53,,,,,,,,,,,,,,,,,,,,,,,,,
2328,廣宇,35.35,-0.9,-2.48,3.92,3.03,3.38,4.83,6.97,4.46,2.75,4.3,4.51,1.68,3.68,4.83,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
2329,華泰,31.75,-0.05,-0.16,3.89,3.66,4.49,3.52,2.65,1.01,4.19,7.09,8.46,5.18,2.61,1.87,1.92,,,,,,,,,,,,,,,,,,,,,,,,,
2330,台積電,847,-8,-0.94,2804,2238,2621,3103,3250,2312,2020,2281,2602,2490,2866,3608,4257,,,,,,,,,,,,,,,,,,,,,,,,,
2332,友訊,16.2,+0.1,+0.62,0.4,-0.82,2.27,0.27,3.81,1.56,0.45,0.12,-0.86,-0.78,-1.17,1.72,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,
2342,茂矽,23.25,-0.3,-1.27,0.17,0.81,1.03,0.98,0.77,-0.38,-0.18,-0.31,-1.09,-0.39,0.17,0.35,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
2344,華邦電,15.4,-0.15,-0.96,12.8,63,58,34.7,9.57,-11,-3.1,2.07,-4.26,-1.87,11.6,2.72,-7.41,,,,,,,,,,,,,,,,,,,,,,,,,
2345,智邦,523,+2,+0.38,28.9,15.1,24.5,26.2,30.5,25.9,26,30.8,32.3,19.2,30.5,34.6,51.7,,,,,,,,,,,,,,,,,,,,,,,,,
2347,聯強,67.8,-0.3,-0.44,23.2,22.9,19.9,20.1,28.5,20.7,20.3,19.2,26.3,23.3,20,25.6,31.3,,,,,,,,,,,,,,,,,,,,,,,,,
2348,海悅,126,-1,-0.79,5.11,4.4,3.52,3.84,4.23,0.32,4.9,4.99,8.55,9.24,6.56,8.22,2.58,,,,,,,,,,,,,,,,,,,,,,,,,
2349,錸德,10.2,-0.1,-0.97,-0.69,-1.12,0.26,-0.55,-1.34,-0.64,-1.18,-0.98,-0.94,-0.59,-0.4,-1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
2351,順德,70.9,0,0,2.48,2.96,3.58,2.49,2.66,3.09,2.3,2.37,2.04,1.68,3,2.27,1.35,,,,,,,,,,,,,,,,,,,,,,,,,
2352,佳世達,25.75,-0.25,-0.96,12.8,13.2,22.6,7.88,14.8,13.5,14.4,13.5,8.68,9.27,11.9,12.4,11.6,,,,,,,,,,,,,,,,,,,,,,,,,
2353,宏碁,31.15,+0.2,+0.65,13.4,29.1,21.7,8.29,10.1,2.39,10.5,15.5,13.9,7.81,14.7,16,10.2,,,,,,,,,,,,,,,,,,,,,,,,,
2354,鴻準,57.5,+0.4,+0.7,4.91,6.05,6.14,5.16,11.2,3.32,3.14,5.07,3.15,0.13,4.71,5.08,5.8,,,,,,,,,,,,,,,,,,,,,,,,,
2355,敬鵬,30.35,-0.25,-0.82,1.77,-1.28,0.36,0.35,3.31,0.46,1.36,2.96,3.45,3.08,3.03,2.96,1.21,,,,,,,,,,,,,,,,,,,,,,,,,
代號,名稱,成交,漲跌 價,漲跌 幅,平均 營益 (億),22Q1 營益 (億),22Q2 營益 (億),22Q3 營益 (億),22Q4 營益 (億),23Q1 營益 (億),23Q2 營益 (億),23Q3 營益 (億),23Q4 營益 (億),24Q1 營益 (億),24Q2 營益 (億),24Q3 營益 (億),24Q4 營益 (億),,,,,,,,,,,,,,,,,,,,,,,,,
2356,英業達,40.4,0,0,21.6,11.3,15.8,22.4,17.2,12.8,14.8,21.5,25.5,21.4,26,31.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,
2357,華碩,543,-10,-1.81,44.8,107,27.5,38.2,-42.7,-31.2,17.1,90.5,35.3,48.5,115,117,15.8,,,,,,,,,,,,,,,,,,,,,,,,,
2359,所羅門,120,+0.5,+0.42,0.3,0.42,1.27,0.39,0.57,0.01,0.61,0.19,0.62,-0.23,-0.3,-0.26,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
2360,致茂,263,+3,+1.15,12.7,8.37,13.7,17.8,10.6,11.9,12.1,12.4,10.3,9.01,15.1,15.1,15.6,,,,,,,,,,,,,,,,,,,,,,,,,
2362,藍天,46.3,+0.15,+0.33,4.86,6.02,5.63,3.89,3.65,3.93,4.84,4.28,4.29,4.38,5.74,5.35,6.36,,,,,,,,,,,,,,,,,,,,,,,,,
2363,矽統,47.95,+0.9,+1.91,-1.04,-0.91,-1.49,-1.13,-1.11,-0.98,-1.46,-0.99,-1.07,-1.04,-0.74,-1.24,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,
2364,倫飛,74.5,-0.3,-0.4,0.17,-0.1,0.07,0.06,0.19,0.15,0.15,0.13,0.29,0.09,0.33,0.59,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
2365,昆盈,30.85,-0.35,-1.12,0.08,0.09,0.2,0.03,-0.21,0,-0.02,0.2,-0.11,0.12,0.25,0.27,0.1,,,,,,,,,,,,,,,,,,,,,,,,,
2367,燿華,23.2,-0.05,-0.22,1.23,-2.91,2.22,4.44,-0.67,-3.24,0.14,0.04,-0.82,2.57,5.54,4.7,2.78,,,,,,,,,,,,,,,,,,,,,,,,,
2368,金像電,183.5,+0.5,+0.27,16,10.7,18,16.5,15.2,7.41,10.4,16.6,17,17.3,22,25,16.4,,,,,,,,,,,,,,,,,,,,,,,,,
2371,大同,40,+0.25,+0.63,11.1,8.84,6.07,-11.1,-0.86,5.5,8.5,3.81,-5.33,4.23,-6.65,73,47,,,,,,,,,,,,,,,,,,,,,,,,,
