季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2017Q1,2442,新美齊,"278,900","-23,222","-2,813","-26,035","-20,105",-0.08
2017Q1,2443,億麗,"153,210",--,--,--,--,--
2017Q1,2444,兆勁,"330,170","1,782","-15,019","-13,237","-13,237",-0.15
2017Q1,2448,晶電,"5,730,560","417,042","-637,410","-220,368","-284,146",-0.26
2017Q1,2449,京元電子,"4,868,860","936,114","-225,668","710,446","560,748",0.48
2017Q1,2450,神腦,"8,674,590","134,230","43,172","177,402","152,743",0.62
2017Q1,2451,創見,"5,689,770","1,220,456","-536,660","683,796","574,047",1.33
2017Q1,2453,凌群,"1,059,210","19,040","7,102","26,142","20,165",0.19
2017Q1,2454,聯發科,"56,082,720",--,--,--,--,--
2017Q1,2455,全新,"493,160","115,521","-26,363","89,158","73,989",0.41
2017Q1,2456,奇力新,"1,332,240","170,669","4,329","174,998","146,608",1.11
2017Q1,2457,飛宏,"2,830,830","-22,875","76,051","53,176","28,236",0.10
2017Q1,2458,義隆,"1,589,240","227,140","-68,566","158,574","124,883",0.34
2017Q1,2459,敦吉,"2,494,560","136,944","10,340","147,284","117,445",1.01
2017Q1,2460,建通,"794,380","-7,463","-10,677","-18,140","-18,128",-0.11
2017Q1,2461,光群雷,"1,059,410","64,897","-61,069","3,828","-15,629",0.05
2017Q1,2462,良得電,"911,640","5,301","-49,891","-44,590","-36,434",-0.26
2017Q1,2464,盟立,"2,558,400","123,048","-169,948","-46,900","-46,987",-0.25
2017Q1,2465,麗臺,"652,190","-15,682","104,100","88,418","84,368",0.81
2017Q1,2466,冠西電,"337,950",--,--,--,--,--
2017Q1,2467,志聖,"1,105,040",--,--,--,--,--
2017Q1,2468,華經,"299,180","8,654","-1,027","7,627","6,247",0.09
2017Q1,2471,資通,"140,670","-11,982","-10,732","-22,714","-29,216",-0.64
2017Q1,2472,立隆電,"1,533,920","158,588","-88,099","70,489","40,075",0.12
2017Q1,2474,可成,"14,579,690","5,351,624","-2,266,972","3,084,652","2,104,148",2.71
2017Q1,2475,華映,"9,065,590","1,254,875","725,747","1,980,622","1,767,553",0.26
2017Q1,2476,鉅祥,"1,150,210","156,270","-75,783","80,487","45,077",0.16
2017Q1,2477,美隆電,"853,840","108,253",609,"108,862","88,226",0.37
2017Q1,2478,大毅,"872,340","60,748","-13,137","47,611","35,751",0.19
2017Q1,2480,敦陽科,"1,079,840","87,258",-590,"86,668","73,667",0.55
2017Q1,2481,強茂,"2,892,320","203,802","40,232","244,034","205,613",0.34
2017Q1,2482,連宇,"186,250","-15,172","-15,618","-30,790","-30,790",-0.49
2017Q1,2483,百容,"391,430","44,629","-43,389","1,240",122,0.00
2017Q1,2484,希華,"719,330","50,695","-31,797","18,898","17,707",0.09
2017Q1,2485,兆赫,"2,121,450","74,846","-238,505","-163,659","-134,122",-0.42
2017Q1,2486,一詮,"1,013,750","-19,809","-65,876","-85,685","-81,940",-0.43
2017Q1,2488,漢平,"519,710","83,115","-33,609","49,506","41,848",0.51
2017Q1,2489,瑞軒,"3,644,950","-247,779","-339,315","-587,094","-487,536",-0.63
2017Q1,2491,吉祥全,"95,050","-4,658","2,604","-2,054","-2,054",-0.02
2017Q1,2492,華新科,"4,649,560","526,393","-12,202","514,191","434,764",0.77
2017Q1,2493,揚博,"548,840","69,885","-30,313","39,572","32,470",0.28
2017Q1,2495,普安,"402,480","4,841","-14,160","-9,319","-9,263",-0.03
2017Q1,2496,卓越,"124,610",--,--,--,--,--
2017Q1,2497,怡利電,"617,200","-20,084","-21,155","-41,239","-37,200",-0.31
2017Q1,2498,宏達電,"14,530,820","-2,357,601","316,861","-2,040,740","-2,032,545",-2.47
2017Q1,2499,東貝,"1,574,170","-35,395","-139,918","-175,313","-165,346",-0.44
2017Q1,2501,國建,"4,984,850","653,823","-31,054","622,769","619,893",0.57
2017Q1,2504,國產,"3,672,170","-14,229","2,892,900","2,878,671","2,847,250",1.99
2017Q1,2505,國揚,"836,090","80,384","-16,713","63,671","63,671",0.11
2017Q1,2506,太設,"533,530","89,463","11,676","101,139","95,045",0.24
2017Q1,2509,全坤建,"254,500","1,678","-10,012","-8,334","-14,329",-0.07
2017Q1,2511,太子,"2,018,320","192,040","-34,956","157,084","138,120",0.09
2017Q1,2514,龍邦,"227,050",--,--,--,--,--
2017Q1,2515,中工,"2,329,150","54,386","-10,932","43,454","29,195",0.02
2017Q1,2516,新建,"2,095,220",--,--,--,--,--
2017Q1,2520,冠德,"2,159,650","176,701","-43,781","132,920","79,725",0.14
2017Q1,2524,京城,"439,260",--,--,--,--,--
2017Q1,2527,宏璟,"44,060","-19,666","-4,026","-23,692","-37,651",-0.14
2017Q1,2528,皇普,"52,770","12,143","18,798","30,941","29,641",0.24
2017Q1,2530,華建,"58,330","-7,908","-23,289","-31,197","-31,923",-0.11
2017Q1,2534,宏盛,"2,065,010","876,819","32,366","909,185","859,125",1.46
2017Q1,2535,達欣工,"2,636,320","219,469","-91,033","128,436","101,513",0.49
2017Q1,2536,宏普,"39,980",-254,"151,554","151,300","150,928",0.45
2017Q1,2537,聯上發,210,"-17,890",412,"-17,478","-17,478",-0.06
2017Q1,2538,基泰,"191,740","45,762","-113,693","-67,931","-67,931",-0.16
2017Q1,2539,櫻花建,"814,160","256,042",-492,"255,550","235,369",0.68
2017Q1,2540,愛山林,"153,580","34,405","-24,316","10,089","7,095",0.05
2017Q1,2542,興富發,"3,931,410","373,756","14,444","388,200","355,498",0.30
2017Q1,2543,皇昌,"1,171,970",--,--,--,--,--
2017Q1,2545,皇翔,"744,650","133,716","-67,098","66,618","283,947",0.87
2017Q1,2546,根基,"1,635,800","43,557","1,816","45,373","37,660",0.36
2017Q1,2547,日勝生,"1,012,070","-592,455","-62,731","-655,186","-717,716",-0.82
2017Q1,2548,華固,"588,880","74,020","50,576","124,596","83,358",0.27
2017Q1,2597,潤弘,"1,836,390","127,256",440,"127,696","105,825",0.72
2017Q1,2601,益航,"1,846,340",--,--,--,--,--
2017Q1,2603,長榮,"33,838,900","658,038","-433,561","224,477","168,909",0.09
2017Q1,2605,新興,"863,470","177,210","59,938","237,148","206,923",0.29
2017Q1,2606,裕民,"1,793,790","4,283","-12,952","-8,669","-17,323",-0.02
2017Q1,2607,榮運,"1,870,440",--,--,--,--,--
2017Q1,2608,嘉里大榮,"2,279,090",--,--,--,--,--
2017Q1,2609,陽明,"30,254,850","-1,189,276","290,386","-898,890","-875,277",-0.53
2017Q1,2610,華航,"35,796,470",--,--,--,--,--
2017Q1,2611,志信,"257,280",--,--,--,--,--
2017Q1,2612,中航,"775,250","54,171","-117,761","-63,590","-72,551",-0.37
2017Q1,2613,中櫃,"609,940","-4,534","-3,998","-8,532","-7,780",-0.07
2017Q1,2614,東森,"2,252,760",--,--,--,--,--
2017Q1,2615,萬海,"13,876,890","13,709","-249,055","-235,346","-200,313",-0.09
2017Q1,2616,山隆,"4,169,130","80,994","314,022","395,016","353,136",2.80
2017Q1,2617,台航,"647,450",--,--,--,--,--
2017Q1,2618,長榮航,"38,064,700","290,475","-585,182","-294,707","-582,947",-0.18
2017Q1,2633,台灣高鐵,"10,805,130","4,710,347","-2,757,918","1,952,429","1,620,516",0.29
2017Q1,2634,漢翔,"5,918,920","627,759","-490,848","136,911","111,636",0.12
2017Q1,2636,台驊投控,"2,437,590","61,141","-9,707","51,434","29,595",0.27
2017Q1,2637,慧洋-KY,"2,608,470","336,102","-293,310","42,792","42,672",0.08
2017Q1,2642,宅配通,"710,620","17,443","35,648","53,091","49,838",0.52
2017Q1,2701,萬企,"96,440","41,609","46,339","87,948","72,985",0.17
2017Q1,2702,華園,"329,350","26,458","-21,066","5,392","6,512",0.07
2017Q1,2704,國賓,"827,810","142,892","-2,435","140,457","115,339",0.32
2017Q1,2705,六福,"789,570","-71,504","-19,549","-91,053","-91,053",-0.27
2017Q1,2706,第一店,"83,250","52,915","71,017","123,932","102,901",0.23
2017Q1,2707,晶華,"1,720,860","306,434","-16,266","290,168","234,954",1.84
2017Q1,2712,遠雄來,"91,470","-7,964",164,"-7,800","-7,646",-0.07
2017Q1,2722,夏都,"131,070",--,--,--,--,--
2017Q1,2723,美食-KY,"5,353,170","660,986","20,923","681,909","479,345",3.22
2017Q1,2727,王品,"4,095,350","320,083","-33,566","286,517","205,159",1.70
2017Q1,2731,雄獅,"5,561,410","96,790","20,393","117,183","95,914",1.39
2017Q1,2739,寒舍,"1,052,550",--,--,--,--,--
2017Q1,2748,雲品,"373,800","81,389",-961,"80,428","66,756",1.02
2017Q1,2801,彰銀,"10,268,900","3,448,890",--,"3,448,890","2,866,738",0.32
2017Q1,2809,京城銀,"2,258,540","1,385,291",--,"1,385,291","1,239,977",1.08
2017Q1,2812,台中銀,"3,539,090","1,085,419",--,"1,085,419","877,592",0.27
2017Q1,2816,旺旺保,"1,731,580","97,553",--,"103,895","103,895",0.49
2017Q1,2820,華票,"671,750","368,635",--,"368,635","302,987",0.23
2017Q1,2823,中壽,"57,762,050",--,--,--,--,--
2017Q1,2832,台產,"1,231,160","233,303",--,"232,015","211,738",0.58
2017Q1,2833,台壽保,"89,100,350",--,--,--,--,--
2017Q1,2834,臺企銀,"7,218,120","1,749,696",--,"1,749,696","1,485,498",0.25
2017Q1,2836,高雄銀,"1,275,890","201,155",--,"201,155","187,092",0.22
2017Q1,2837,萬泰銀,--,--,--,--,--,--
2017Q1,2838,聯邦銀,--,--,--,--,--,--
2017Q1,2841,台開,"158,010","-44,356","75,041","30,685","28,654",0.04
2017Q1,2845,遠東銀,--,--,--,--,--,--
2017Q1,2847,大眾銀,--,--,--,--,--,--
2017Q1,2849,安泰銀,"2,035,250","632,076",--,"632,076","510,284",0.30
2017Q1,2850,新產,"3,289,760","279,651",--,"280,593","246,440",0.78
2017Q1,2851,中再保,"3,530,700","302,184",--,"302,184","265,559",0.47
2017Q1,2852,第一保,"1,381,510","182,696",--,"182,679","152,294",0.51
2017Q1,2855,統一證,"1,981,590","776,568","68,185","844,753","721,843",0.54
2017Q1,2856,元富證,--,--,--,--,--,--
2017Q1,2867,三商壽,"49,446,720","-1,226,181",--,"-1,156,427","-1,294,918",-0.78
2017Q1,2880,華南金,"12,907,740","2,813,057",--,"2,813,057","2,296,199",0.22
2017Q1,2881,富邦金,"119,216,630","9,495,944",--,"9,495,944","9,849,686",0.97
2017Q1,2882,國泰金,"130,865,600","10,858,585",--,"10,858,585","10,790,222",0.85
2017Q1,2883,開發金,"7,998,570","2,096,523",--,"2,096,523","1,846,778",0.12
2017Q1,2884,玉山金,"13,421,790","4,235,604",--,"4,235,604","3,742,099",0.43
2017Q1,2885,元大金,"20,533,340","3,950,748",--,"3,950,748","3,469,406",0.26
2017Q1,2886,兆豐金,"19,267,860","8,158,504",--,"8,158,504","7,403,459",0.54
2017Q1,2887,台新金,"11,350,120","3,819,000",--,"3,819,000","3,329,592",0.31
2017Q1,2888,新光金,"55,200,970","-4,040,782",--,"-4,040,782","-2,825,486",-0.29
2017Q1,2889,國票金,"1,660,400","706,044",--,"706,044","587,136",0.20
2017Q1,2890,永豐金,"11,073,350","2,848,415",--,"2,848,415","2,363,849",0.22
2017Q1,2891,中信金,"98,644,580","11,776,288",--,"11,776,288","10,213,879",0.52
2017Q1,2892,第一金,"15,342,360","5,066,062",--,"5,066,062","4,309,071",0.36
2017Q1,2897,王道銀行,"2,682,320","812,160",--,"812,160","681,198",0.19
2017Q1,2901,欣欣,"33,480","4,761","1,845","6,606","5,483",0.08
2017Q1,2903,遠百,"9,682,980",--,--,--,--,--
2017Q1,2904,匯僑,"104,680","24,610",-697,"23,913","20,031",0.29
2017Q1,2905,三商,"77,542,030","-1,208,770",-1,"-1,024,836","-1,208,770",-0.87
2017Q1,2906,高林,"1,664,190","61,632","-36,567","25,065","10,118",-0.09
2017Q1,2908,特力,"9,716,940","397,447","-15,198","382,249","307,307",0.60
2017Q1,2910,統領,"107,650","31,780","-10,836","20,944","15,403",0.09
2017Q1,2911,麗嬰房,"1,844,970",--,--,--,--,--
2017Q1,2912,統一超,"53,001,930","2,777,250","841,481","3,618,731","3,047,658",2.64
2017Q1,2913,農林,"1,988,620","534,852","33,359","568,211","572,302",0.74
2017Q1,2915,潤泰全,"2,325,560","914,090","96,623","1,010,713","960,512",0.52
2017Q1,2923,鼎固-KY,"1,322,780","745,799","-246,869","498,930","241,331",0.13
2017Q1,2929,淘帝-KY,"1,085,150","203,861","13,654","217,515","154,936",2.20
2017Q1,2936,客思達-KY,"3,052,780","122,950","-22,745","100,205","82,736",1.08
2017Q1,3002,歐格,"141,520",--,--,--,--,--
2017Q1,3003,健和興,"787,120","168,416","-39,205","129,211","95,992",0.61
2017Q1,3004,豐達科,"398,870","63,216","-21,446","41,770","31,569",0.60
2017Q1,3005,神基,"5,200,840","571,910","-25,452","546,458","433,644",0.72
2017Q1,3006,晶豪科,"2,659,060","206,203","-81,460","124,743","103,383",0.39
2017Q1,3008,大立光,"10,807,380","6,686,648","-964,346","5,722,302","4,884,108",36.41
2017Q1,3010,華立,"9,188,470","325,831","78,076","403,907","316,476",1.26
2017Q1,3011,今皓,"249,110","-22,977",978,"-21,999","-23,440",-0.21
2017Q1,3013,晟銘電,"1,071,580","60,827","-32,521","28,306","26,969",0.06
2017Q1,3014,聯陽,"738,740","121,534","-11,945","109,589","88,208",0.56
2017Q1,3015,全漢,"3,702,050","28,367","7,004","35,371","22,751",0.11
2017Q1,3016,嘉晶,"806,720","36,065","-17,278","18,787","15,576",0.06
2017Q1,3017,奇鋐,"6,430,300","233,898","64,238","298,136","219,039",0.62
2017Q1,3018,同開,"365,660","8,536",194,"8,730","6,689",0.11
2017Q1,3019,亞光,"3,763,680","147,953","10,134","158,087","118,475",0.11
2017Q1,3021,鴻名,"450,910","27,046","-11,231","15,815","13,065",0.14
2017Q1,3022,威強電,"2,202,360","422,007","46,495","468,502","374,270",1.14
2017Q1,3023,信邦,"3,213,900","394,632","-15,971","378,661","285,108",1.25
2017Q1,3024,憶聲,"709,780","-11,550","26,015","14,465","6,749",0.02
2017Q1,3025,星通,"81,410","-15,313","-3,517","-18,830","-19,039",-0.27
2017Q1,3026,禾伸堂,"3,138,190","104,733","8,082","112,815","86,542",0.56
2017Q1,3027,盛達,"164,710","-27,664","17,308","-10,356","-14,355",-0.15
2017Q1,3028,增你強,"5,248,430","81,293","21,076","102,369","71,429",0.33
2017Q1,3029,零壹,"1,408,480","18,729",368,"19,097","15,629",0.13
2017Q1,3030,德律,"750,880","144,287","-57,796","86,491","75,780",0.32
2017Q1,3031,佰鴻,"457,170","25,664","-6,793","18,871","19,324",0.15
2017Q1,3032,偉訓,"1,722,480","147,853","-66,750","81,103","59,764",0.50
2017Q1,3033,威健,"10,901,750","167,220","-33,136","134,084","100,810",0.31
2017Q1,3034,聯詠,"10,918,540","1,206,154","-104,008","1,102,146","928,883",1.53
2017Q1,3035,智原,"1,432,150","-16,010","-23,654","-39,664","-54,150",2.12
2017Q1,3036,文曄,"38,378,260",--,--,--,--,--
2017Q1,3037,欣興,"14,660,940",--,--,--,--,--
2017Q1,3038,全台,"726,860","30,198","-80,564","-50,366","-42,334",-0.25
2017Q1,3040,遠見,"41,270","-6,242","711,037","704,795","657,175",10.43
2017Q1,3041,揚智,"754,960","-142,768","5,097","-137,671","-113,967",-0.39
2017Q1,3042,晶技,"2,132,930","263,674","104,205","367,879","317,783",1.04
2017Q1,3043,科風,"262,140",--,--,--,--,--
2017Q1,3044,健鼎,"10,285,100","930,619","163,404","1,094,023","900,771",1.71
2017Q1,3045,台灣大,"28,840,650","5,073,951","-170,766","4,903,185","4,141,221",1.46
2017Q1,3046,建碁,"278,620","-62,696",209,"-62,487","-62,713",-0.53
2017Q1,3047,訊舟,"1,262,180","5,018","-66,955","-61,937","-66,274",-0.28
2017Q1,3048,益登,"17,069,970","193,483","-128,813","64,670","53,324",0.24
2017Q1,3049,和鑫,"820,070","162,214","-108,532","53,682","53,682",0.07
2017Q1,3050,鈺德,"211,880","20,968","9,555","30,523","29,020",0.19
2017Q1,3051,力特,"542,030",--,--,--,--,--
2017Q1,3052,夆典,"1,167,930","15,388","-5,586","9,802","9,243",0.03
2017Q1,3054,立萬利,"104,000","-8,581","53,534","44,953","44,953",0.38
2017Q1,3055,蔚華科,"631,420","3,445","5,239","8,684",968,0.01
2017Q1,3056,總太,"46,300","3,404","-6,523","-3,119","-3,646",-0.02
2017Q1,3057,喬鼎,"518,680","-105,260","-27,375","-132,635","-132,304",-0.82
2017Q1,3058,立德,"1,327,660","-10,676","14,024","3,348","3,658",0.02
2017Q1,3059,華晶科,"2,661,110","47,326","-15,830","31,496","25,130",0.12
2017Q1,3060,銘異,"1,855,400","65,518","-26,028","39,490","41,319",0.21
2017Q1,3062,建漢,"2,316,850","64,261","-31,008","33,253","19,554",0.06
2017Q1,3090,日電貿,"2,004,370","96,333","48,711","145,044","132,068",0.80
2017Q1,3094,聯傑,"71,590","12,614","-7,076","5,538","5,641",0.07
2017Q1,3130,一零四,"360,680",--,--,--,--,--
2017Q1,3149,正達,"519,940","-265,116","276,470","11,354","11,354",0.07
2017Q1,3164,景岳,"131,980","7,819","-5,171","2,648","-2,454",-0.03
2017Q1,3167,大量,"629,150","87,519","-62,529","24,990","14,778",0.19
2017Q1,3189,景碩,"4,970,340","101,202","23,419","124,621","74,684",0.31
2017Q1,3209,全科,"8,100,830","39,774","54,091","93,865","74,933",0.54
2017Q1,3229,晟鈦,"123,020",--,--,--,--,--
2017Q1,3231,緯創,"168,408,110","491,159","285,734","776,893","582,670",0.22
2017Q1,3257,虹冠電,"168,590","19,381","-11,946","7,435","3,802",0.06
2017Q1,3266,昇陽,"361,120","-44,510","5,891","-38,619","-41,145",-0.02
2017Q1,3296,勝德,"604,400",--,--,--,--,--
2017Q1,3305,昇貿,"1,234,430","74,394","-31,006","43,388","24,938",0.22
2017Q1,3308,聯德,"243,950",--,--,--,--,--
2017Q1,3311,閎暉,"528,690","-40,387","-29,548","-69,935","-64,391",-0.36
2017Q1,3312,弘憶股,"1,890,190",--,--,--,--,--
2017Q1,3315,宣昶,"3,141,120","16,801","-67,068","-50,267","-53,368",-0.76
2017Q1,3321,同泰,"610,080","-60,473","-36,341","-96,814","-90,478",-1.03
2017Q1,3338,泰碩,"648,610","13,138","-23,869","-10,731","-12,734",-0.18
2017Q1,3346,麗清,"1,022,110","111,963","-13,988","97,975","85,296",1.25
2017Q1,3356,奇偶,"397,670","-6,816","-109,746","-116,562","-101,596",-1.24
2017Q1,3376,新日興,"1,780,790",--,--,--,--,--
2017Q1,3380,明泰,"4,764,910","221,881","-7,593","214,288","171,896",0.40
2017Q1,3383,新世紀,"271,510","-213,956","-25,233","-239,189","-233,987",-0.75
2017Q1,3406,玉晶光,"1,510,340","174,431","-147,470","26,961","5,890",0.08
2017Q1,3413,京鼎,"1,751,230","310,403","-64,157","246,246","196,419",2.62
2017Q1,3416,融程電,"350,800","50,184","-13,968","36,216","30,230",0.50
2017Q1,3419,譁裕,"610,470","24,108","-7,087","17,021","10,801",0.09
2017Q1,3432,台端,"62,430","-31,083","-4,645","-35,728","-31,585",-0.47
2017Q1,3437,榮創,"1,361,530","-9,107","-14,279","-23,386","-19,527",-0.14
2017Q1,3443,創意,"2,408,710","138,749","29,960","168,709","142,986",1.07
2017Q1,3450,聯鈞,"1,814,030","367,199","-120,106","247,093","184,232",1.10
2017Q1,3454,晶睿,"1,260,560","80,629","-50,989","29,640","27,113",0.55
2017Q1,3481,群創,"86,025,770","14,632,036","722,153","15,354,189","11,858,119",1.19
2017Q1,3494,誠研,"350,580",--,--,--,--,--
2017Q1,3501,維熹,"1,109,830","234,088","-105,411","128,677","103,002",0.87
2017Q1,3504,揚明光,"848,690","-56,671","-2,608","-59,279","-66,824",-0.58
2017Q1,3514,昱晶,"3,417,590",--,--,--,--,--
2017Q1,3515,華擎,"1,958,060","88,183","15,334","103,517","87,917",0.82
2017Q1,3518,柏騰,"149,170","-36,431","-21,759","-58,190","-64,848",-0.81
2017Q1,3519,綠能,"2,627,230","-393,065","137,784","-255,281","-255,281",-0.55
2017Q1,3528,安馳,"857,760",--,--,--,--,--
2017Q1,3532,台勝科,"2,984,110","448,679","-107,512","341,167","294,761",0.38
2017Q1,3533,嘉澤,"2,151,570","279,770","-30,225","249,545","195,580",2.11
2017Q1,3535,晶彩科,"186,460","-35,173","-36,417","-71,590","-71,590",-0.91
2017Q1,3536,誠創,"239,130",--,--,--,--,--
2017Q1,3545,敦泰,"2,161,080","16,076","-26,509","-10,433","-8,199",-0.01
2017Q1,3550,聯穎,"826,370","43,156","-22,792","20,364","6,308",0.06
2017Q1,3557,嘉威,"19,900","-31,536","-12,841","-44,377","-44,377",-0.31
2017Q1,3559,全智科,"292,540","1,649","1,704","3,353","2,936",0.02
2017Q1,3561,昇陽光電,"1,295,970","-271,474","-54,833","-326,307","-327,282",-0.88
2017Q1,3563,牧德,"231,280","84,506","-12,064","72,442","62,432",1.41
2017Q1,3576,聯合再生,"2,161,560",--,--,--,--,--
2017Q1,3579,尚志,"2,723,160",--,--,--,--,--
2017Q1,3583,辛耘,"629,950",--,--,--,--,--
2017Q1,3588,通嘉,"235,080","7,768","-4,037","3,731","1,746",0.04
2017Q1,3591,艾笛森,"741,380",--,--,--,--,--
2017Q1,3593,力銘,"152,250","-17,551","-9,236","-26,787","-26,554",-0.24
2017Q1,3596,智易,"4,753,990","244,973","-186,477","58,496","54,627",0.26
2017Q1,3605,宏致,"1,164,500","3,386","-26,735","-23,349","-18,881",-0.13
2017Q1,3607,谷崧,"1,239,110",--,--,--,--,--
2017Q1,3617,碩天,"1,645,830",--,--,--,--,--
2017Q1,3622,洋華,"236,090",--,--,--,--,--
2017Q1,3645,達邁,"416,100","97,953","-15,988","81,965","67,361",0.57
2017Q1,3653,健策,"891,600","117,858","-110,594","7,264","5,221",0.05
2017Q1,3661,世芯-KY,"765,630","29,072","10,189","39,261","37,270",0.61
2017Q1,3665,貿聯-KY,"2,339,180","266,317","-11,799","254,518","196,415",1.92
2017Q1,3669,圓展,"421,700","7,550","-1,227","6,323","3,551",0.04
2017Q1,3673,TPK-KY,"21,415,430","120,326","620,579","740,905","619,261",1.79
2017Q1,3679,新至陞,"865,580","125,640","-24,705","100,935","107,940",1.36
2017Q1,3682,亞太電,"3,339,320","-1,128,943","43,555","-1,085,388","-900,687",-0.21
2017Q1,3686,達能,"226,140","-185,167","-7,283","-192,450","-192,812",-0.55
2017Q1,3694,海華,"1,181,160",--,--,--,--,--
2017Q1,3698,隆達,"3,140,890","76,612","-75,007","1,605",110,0.00
2017Q1,3701,大眾控,"1,789,920",--,--,--,--,--
2017Q1,3702,大聯大,"118,973,590","2,261,317",-654,"2,260,663","1,866,067",1.07
2017Q1,3703,欣陸,"5,799,580",--,--,--,--,--
2017Q1,3704,合勤控,"4,457,940","-159,582","-153,673","-313,255","-290,657",-0.67
2017Q1,3705,永信,"1,547,550","187,042","15,338","202,380","163,756",0.63
2017Q1,3706,神達,"10,776,860","230,254","381,118","611,372","542,485",0.68
